changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged min_loss iter nsites nqubits0 h nlayers time
true 0.1259208752776584 2163 9 8 0.42 3 55.7
true 0.0011623668421264846 6145 9 8 0.42 4 195.99
true 0.1288792601454747 1120 9 8 0.44 1 11.84
true 0.005845200342394531 2729 9 8 0.44 2 45.58
true 0.001988333216598845 3242 9 8 0.44 3 80.28
true 0.06792625626931967 8262 9 8 0.44 4 272.81
true 0.02772198613069779 274 9 8 0.46 1 3.24
true 0.003654179420169913 1691 9 8 0.46 2 29.52
true 0.01926561018615032 9018 9 8 0.46 3 225.54
true 0.0022751467493296665 18772 9 8 0.46 4 553.14
true 0.30359550643156763 368 9 8 0.48 1 3.29
true 0.15130704087962474 1009 9 8 0.48 2 15.68
true 0.13972835269970824 5298 9 8 0.48 3 108.88
true 0.00019015095554487937 7918 9 8 0.48 4 224.89
true 0.245895056769374 449 9 8 0.5 1 4.6
true 0.012456358307672832 1899 9 8 0.5 2 30.66
true 0.21157068211313174 3135 9 8 0.5 3 83.66
true 0.0035616971335148823 38572 9 8 0.5 4 1129.13
true 0.2689583920982654 308 9 8 0.52 1 3.61
true 0.2902621162982584 2804 9 8 0.52 2 48.0
true 0.1410050835288746 3931 9 8 0.52 3 90.75
true 0.10451962181704846 25941 9 8 0.52 4 793.8
true 0.2025738251249577 518 9 8 0.54 1 5.39
true 0.014505515089650742 3184 9 8 0.54 2 53.23
true 0.08844684875547278 13012 9 8 0.54 3 318.26
true 0.01558712893224587 10526 9 8 0.54 4 322.3
true 0.26479361658824313 361 9 8 0.56 1 3.96
true 0.24633836578664597 961 9 8 0.56 2 18.08
true 0.15540413201159306 5323 9 8 0.56 3 129.58
true 0.001890791801442089 32566 9 8 0.56 4 1005.9
true 0.3789289492730524 315 9 8 0.58 1 3.25
true 0.1835652698414995 1633 9 8 0.58 2 26.52
true 0.0009732760321950612 11658 9 8 0.58 3 259.64
true 0.01508261949098303 5260 9 8 0.58 4 157.29
true 0.29668223860001075 387 9 8 0.6 1 3.86
true 0.01740309381773681 1370 9 8 0.6 2 21.36
true 0.18526198623887083 3410 9 8 0.6 3 81.85
true 0.010486450277105569 13555 9 8 0.6 4 381.61
true 0.22222258254912367 515 9 9 0.0 1 4.14
true 6.394178957869201e-6 1165 9 9 0.0 2 16.43
true 1.546796425111463e-6 4136 9 9 0.0 3 77.96
true 0.00013740749529457375 3640 9 9 0.0 4 91.86
true 0.22222279354978547 340 9 9 0.02 1 2.79
true 4.440547792497165e-7 2017 9 9 0.02 2 26.31
true 2.209279525896187e-6 6480 9 9 0.02 3 123.26
true 1.4661406406416925e-5 18325 9 9 0.02 4 462.12
true 0.1111128571218129 470 9 9 0.04 1 4.2
true 2.172877642129626e-6 2103 9 9 0.04 2 28.82
true 2.048669966898182e-6 5403 9 9 0.04 3 106.62
true 9.43238672391828e-5 12000 9 9 0.04 4 299.89
true 0.33333336016028875 258 9 9 0.06 1 2.64
true 3.1818107194486126e-6 1907 9 9 0.06 2 25.51
true 4.4686191145208255e-5 7306 9 9 0.06 3 140.06
true 2.041919880759376e-5 8162 9 9 0.06 4 195.43
true 2.2663024657291566e-6 368 9 9 0.08 1 2.9
true 2.1063430927627093e-5 5179 9 9 0.08 2 68.67
true 0.11113733455239931 3199 9 9 0.08 3 61.6
true 0.05561175276200146 7439 9 9 0.08 4 177.36
true 0.22222289056019204 441 9 9 0.1 1 3.6
true 2.159802515279881e-5 2868 9 9 0.1 2 36.99
true 6.174178474396521e-6 1494 9 9 0.1 3 30.75
true 8.329611499466624e-6 6406 9 9 0.1 4 170.28
true 0.3333369801283068 341 9 9 0.12 1 2.9
true 0.00013915110513929637 2224 9 9 0.12 2 32.67
true 2.6737167018231478e-5 4337 9 9 0.12 3 80.98
true 5.892361339685268e-5 3718 9 9 0.12 4 100.01
true 0.11111774573173931 505 9 9 0.14 1 4.29
true 7.438690527372054e-5 1768 9 9 0.14 2 24.75
true 0.111167095445081 1626 9 9 0.14 3 36.44
true 1.303212486843582e-5 3414 9 9 0.14 4 94.03
true 1.1785504327960834e-5 449 9 9 0.16 1 3.75
true 2.8384206676230266e-5 3102 9 9 0.16 2 42.5
true 0.11114888746050587 3180 9 9 0.16 3 63.91
true 0.11122990294801835 10820 9 9 0.16 4 289.0
true 0.11112861047896105 490 9 9 0.18 1 4.24
true 3.473130210426525e-5 4281 9 9 0.18 2 59.72
true 0.11114565273457637 1620 9 9 0.18 3 34.58
true 3.4971615376096686e-5 2996 9 9 0.18 4 81.83
true 0.11111870161527077 493 9 9 0.2 1 4.49
true 5.291618974157592e-5 2154 9 9 0.2 2 29.73
true 4.60441549164112e-5 3217 9 9 0.2 3 63.4
true 0.11117445141490233 8856 9 9 0.2 4 221.25
true 0.2222594898750333 315 9 9 0.22 1 3.15
true 0.05560636847484698 1424 9 9 0.22 2 20.89
true 0.00011562319471141663 1363 9 9 0.22 3 31.66
true 0.00013356676780235729 15519 9 9 0.22 4 383.04
true 0.11116936794956639 504 9 9 0.24 1 4.56
true 7.00939668390404e-5 3340 9 9 0.24 2 45.75
true 0.0001298570551343402 2620 9 9 0.24 3 51.32
true 9.932075284523211e-5 3921 9 9 0.24 4 106.08
true 0.11119286868032846 328 9 9 0.26 1 3.2
true 0.11117416064196621 903 9 9 0.26 2 14.95
true 0.11123714833244429 1925 9 9 0.26 3 41.68
true 7.115154915570009e-5 3563 9 9 0.26 4 104.88
true 0.11114617868877263 516 9 9 0.28 1 5.09
true 0.0001265927532841814 2259 9 9 0.28 2 36.17
true 0.00018245791948315635 4521 9 9 0.28 3 92.05
true 0.00020383016790168383 6239 9 9 0.28 4 166.54
true 0.00016349554138741753 892 9 9 0.3 1 8.33
true 0.11121604069084132 1093 9 9 0.3 2 18.96
true 0.0002819092686024489 1611 9 9 0.3 3 39.39
true 0.00023966919992633883 8064 9 9 0.3 4 235.42
true 0.22240695257816595 566 9 9 0.32 1 5.38
true 0.00020179545220978042 4732 9 9 0.32 2 69.65
true 0.0002308891866305809 8280 9 9 0.32 3 169.71
true 0.0002746357796256217 3800 9 9 0.32 4 104.76
true 0.0002851105501688014 391 9 9 0.34 1 3.52
true 0.0002695578060571598 1230 9 9 0.34 2 17.1
true 0.11136688433648462 2919 9 9 0.34 3 58.96
true 0.0005767208515775613 6763 9 9 0.34 4 166.03
true 0.33360730010724654 332 9 9 0.36 1 2.92
true 0.0003531172695098111 2820 9 9 0.36 2 34.32
true 0.00031341275893020937 2843 9 9 0.36 3 54.34
true 0.0004089780928865916 23549 9 9 0.36 4 562.1
true 0.11114693554918749 455 9 9 0.38 1 3.95
true 0.00048797773042954764 2181 9 9 0.38 2 28.65
true 0.00045985879217272065 1713 9 9 0.38 3 36.28
true 0.0006461428141080502 2935 9 9 0.38 4 89.97
true 0.0007127386106524636 1234 9 9 0.4 1 11.7
true 0.0005615899597012672 2816 9 9 0.4 2 44.72
true 0.0007151426173777496 11254 9 9 0.4 3 244.84
true 0.0007803190712231678 4366 9 9 0.4 4 129.41
true 0.0012991158566685312 472 9 9 0.42 1 4.8
true 0.1121229660032607 2688 9 9 0.42 2 44.2
true 0.11196513074248103 3148 9 9 0.42 3 68.86
true 0.0014792692389124877 6222 9 9 0.42 4 179.73
true 0.22513902072700517 385 9 9 0.44 1 3.85
true 0.005606859258203169 5815 9 9 0.44 2 89.62
true 0.0016093466911789897 5396 9 9 0.44 3 113.88
true 0.0049514738249804326 15907 9 9 0.44 4 460.73
true 0.12936874042471772 486 9 9 0.46 1 5.13
true 0.004242575753719422 1018 9 9 0.46 2 16.82
true 0.0045592441559483094 8990 9 9 0.46 3 201.15
true 0.004906498665857382 39848 9 9 0.46 4 1183.0
true 0.29378108891765015 390 9 9 0.48 1 4.12
true 0.09244647137674265 3743 9 9 0.48 2 61.04
true 0.0006927061142241545 15540 9 9 0.48 3 323.55
true 0.0667517459497975 8341 9 9 0.48 4 249.35
true 0.23700957739262632 581 9 9 0.5 1 6.05
true 0.011296105896665916 2984 9 9 0.5 2 47.09
true 0.015220882990467878 9571 9 9 0.5 3 221.28
true 0.0005111714160870554 32005 9 9 0.5 4 970.8
true 0.28050162131290723 401 9 9 0.52 1 4.29
true 0.012331123026542311 3959 9 9 0.52 2 64.44
true 0.17423033100189628 10401 9 9 0.52 3 232.37
true 0.010578111322764193 9423 9 9 0.52 4 267.46
true 0.2619430750317833 473 9 9 0.54 1 4.87
true 0.2727315842850827 1692 9 9 0.54 2 30.14
true 0.11812243741774238 9340 9 9 0.54 3 228.52
true 0.0634511173316212 26891 9 9 0.54 4 599.86
true 0.3152310256038535 321 9 9 0.56 1 1.92
true 0.19830237955910837 1640 9 9 0.56 2 15.23
true 0.11480847803556649 9057 9 9 0.56 3 119.33
true 0.002080962189718415 13415 9 9 0.56 4 275.73
true 0.3041618841840267 777 9 9 0.58 1 6.81
true 0.014865902724618895 6485 9 9 0.58 2 87.79
true 0.0006864976623302667 7992 9 9 0.58 3 145.08
true 0.17722346210975626 19403 9 9 0.58 4 485.99
true 0.25018722131060417 550 9 9 0.6 1 4.67
true 0.21062467500378357 2513 9 9 0.6 2 33.69
true 0.00083207481300286 18394 9 9 0.6 3 357.42
true 0.011972796163783569 7099 9 9 0.6 4 174.35
true 2.791113525302258e-7 204 10 1 0.0 1 2.11
true 2.4320717995074403e-8 712 10 1 0.0 2 10.35
true 3.378330529024698e-5 1118 10 1 0.0 3 23.18
true 5.2286754018693316e-6 1789 10 1 0.0 4 57.25
true 1.1114540027223896e-7 209 10 1 0.02 1 1.63
true 1.850575966522161e-6 686 10 1 0.02 2 9.13
true 1.1372672170661957e-7 1034 10 1 0.02 3 22.69
true 2.0264470890207775e-7 1450 10 1 0.02 4 44.48
true 2.101694545064703e-7 242 10 1 0.04 1 2.32
true 1.9893514975888316e-6 460 10 1 0.04 2 7.77
true 8.054043239391628e-6 1417 10 1 0.04 3 28.96
true 9.200542163689818e-7 3195 10 1 0.04 4 81.91
true 1.3508035306974975e-7 377 10 1 0.06 1 2.64
true 2.434460390610127e-6 801 10 1 0.06 2 10.26
true 2.8792019807211133e-6 1334 10 1 0.06 3 27.97
true 1.7975546402482223e-6 2225 10 1 0.06 4 64.05
true 3.260185901243773e-7 222 10 1 0.08 1 1.67
true 5.418229516163109e-7 553 10 1 0.08 2 8.25
true 2.223202580919903e-7 648 10 1 0.08 3 15.73
true 4.418374209835818e-7 1260 10 1 0.08 4 39.32
true 6.706476335383016e-7 241 10 1 0.1 1 1.91
true 3.606991248128466e-6 1428 10 1 0.1 2 16.77
true 3.864849775159218e-6 1098 10 1 0.1 3 22.64
true 2.886635180610053e-6 2377 10 1 0.1 4 68.41
true 1.0189773005930824e-6 246 10 1 0.12 1 1.94
true 2.3682291832027857e-6 464 10 1 0.12 2 7.59
true 3.988763430440301e-6 740 10 1 0.12 3 17.73
true 2.0911814669899442e-6 1376 10 1 0.12 4 45.7
true 2.006206962446022e-6 206 10 1 0.14 1 1.65
true 4.115162075102319e-6 495 10 1 0.14 2 7.46
true 2.1320335493735243e-6 1067 10 1 0.14 3 24.46
true 7.85189863128366e-6 1408 10 1 0.14 4 47.63
true 3.2768597489352125e-6 335 10 1 0.16 1 2.69
true 5.784720430057622e-6 464 10 1 0.16 2 7.63
true 1.0889397842883675e-5 1030 10 1 0.16 3 24.81
true 4.452683357636378e-6 1893 10 1 0.16 4 55.13
true 5.6330084884370635e-6 301 10 1 0.18 1 2.32
true 5.5480372357363805e-6 599 10 1 0.18 2 8.75
true 1.488335735477797e-5 748 10 1 0.18 3 17.94
true 1.6539161902140442e-5 2688 10 1 0.18 4 78.68
true 8.8725790826083e-6 201 10 1 0.2 1 1.8
true 2.3865843972847856e-5 731 10 1 0.2 2 10.56
true 1.5558566592410727e-5 1679 10 1 0.2 3 37.02
true 2.3766244836298522e-5 1442 10 1 0.2 4 44.3
true 1.4428022650059269e-5 221 10 1 0.22 1 1.97
true 1.13301077938055e-5 473 10 1 0.22 2 7.65
true 3.6927566592348526e-5 884 10 1 0.22 3 21.01
true 1.392408150235891e-5 1818 10 1 0.22 4 52.72
true 2.056260649613284e-5 242 10 1 0.24 1 2.19
true 1.297913280395857e-5 463 10 1 0.24 2 7.65
true 3.4640400718877196e-5 1033 10 1 0.24 3 22.46
true 2.311850601310894e-5 2065 10 1 0.24 4 67.61
true 3.004289085228873e-5 419 10 1 0.26 1 3.42
true 3.7839009859597095e-5 671 10 1 0.26 2 10.98
true 7.00586681731119e-5 1140 10 1 0.26 3 24.89
true 6.468103557788485e-5 2015 10 1 0.26 4 56.9
true 4.278593336498604e-5 292 10 1 0.28 1 2.46
true 8.247984503112482e-5 1177 10 1 0.28 2 17.2
true 3.21216533291091e-5 1751 10 1 0.28 3 34.02
true 7.229049120305309e-5 2632 10 1 0.28 4 77.59
true 5.992646328584206e-5 221 10 1 0.3 1 2.02
true 4.206445733018205e-5 582 10 1 0.3 2 9.56
true 4.391588815211289e-5 956 10 1 0.3 3 24.43
true 9.926358248985023e-5 2856 10 1 0.3 4 76.59
true 8.259434640672803e-5 197 10 1 0.32 1 1.96
true 9.441293937068052e-5 754 10 1 0.32 2 11.55
true 5.868619572790834e-5 693 10 1 0.32 3 20.65
true 0.00016042069132171655 1694 10 1 0.32 4 53.61
true 0.00011207123925111029 193 10 1 0.34 1 1.89
true 0.00014553798105199078 740 10 1 0.34 2 12.06
true 0.000283602768899327 736 10 1 0.34 3 24.69
true 0.00011981144964717805 1548 10 1 0.34 4 60.71
true 0.00014979980335416698 197 10 1 0.36 1 1.91
true 0.0001546841400626442 760 10 1 0.36 2 12.1
true 0.00018119833282959075 1410 10 1 0.36 3 34.06
true 0.0001915099296060374 2269 10 1 0.36 4 69.61
true 0.00019902108729169532 214 10 1 0.38 1 2.09
true 0.00026759087166450257 872 10 1 0.38 2 12.95
true 0.00024616299990393165 1602 10 1 0.38 3 42.72
true 0.00019603864818890093 1325 10 1 0.38 4 50.96
true 0.00026481178030757224 205 10 1 0.4 1 1.94
true 0.000357646557241742 1163 10 1 0.4 2 18.83
true 0.00016911795084861847 1811 10 1 0.4 3 40.54
true 0.0002920527266768169 1365 10 1 0.4 4 57.28
true 0.0003503632533338741 244 10 1 0.42 1 2.36
true 0.00031728813115666776 456 10 1 0.42 2 8.56
true 0.0002632845637918213 1293 10 1 0.42 3 36.19
true 0.0004781704464144054 4464 10 1 0.42 4 144.3
true 0.0004876739382260742 198 10 1 0.44 1 2.53
true 0.00031894182410396876 1216 10 1 0.44 2 18.02
true 0.0003538259577133829 1935 10 1 0.44 3 44.14
true 0.0005714819763582568 1812 10 1 0.44 4 62.24
true 0.0007349608579744205 195 10 1 0.46 1 1.97
true 0.0007280770933990044 725 10 1 0.46 2 13.11
true 0.0008460793508825448 756 10 1 0.46 3 21.8
true 0.0005088632556773942 2531 10 1 0.46 4 81.14
true 0.0013526465556005784 298 10 1 0.48 1 2.93
true 0.0006446417847715824 1148 10 1 0.48 2 18.58
true 0.0016919812226853237 1399 10 1 0.48 3 37.13
true 0.001039345974166106 5254 10 1 0.48 4 160.3
true 0.004874891962278138 247 10 1 0.5 1 2.46
true 0.0020236185026010767 1728 10 1 0.5 2 25.99
true 0.0016530071068376895 2746 10 1 0.5 3 65.26
true 0.0015251365244930426 5902 10 1 0.5 4 174.31
true 0.01218479810924289 366 10 1 0.52 1 3.44
true 0.0021441273580489195 2437 10 1 0.52 2 37.89
true 0.0020143698612279937 5509 10 1 0.52 3 122.19
true 0.005512887715989734 19355 10 1 0.52 4 591.82
true 0.10057514570021386 380 10 1 0.54 1 3.71
true 0.025796479997936106 1639 10 1 0.54 2 26.95
true 0.02811913598041138 2650 10 1 0.54 3 63.07
true 0.015096555206823126 8506 10 1 0.54 4 257.14
true 0.18878995740920423 204 10 1 0.56 1 2.13
true 0.04879903163071192 877 10 1 0.56 2 15.54
true 0.02081261443169402 8881 10 1 0.56 3 206.2
true 0.018666532970035565 6592 10 1 0.56 4 208.07
true 0.19411121113768043 277 10 1 0.58 1 2.91
true 0.04968633733550987 904 10 1 0.58 2 16.5
true 0.03851987620075553 4467 10 1 0.58 3 109.32
true 0.020014331047775724 9199 10 1 0.58 4 295.04
true 0.24427805002015535 324 10 1 0.6 1 2.94
true 0.02539415296037506 984 10 1 0.6 2 15.85
true 0.02106450300338847 7908 10 1 0.6 3 187.76
true 0.02366795357643292 9356 10 1 0.6 4 293.08
true 3.266710008054119e-8 338 10 2 0.0 1 2.32
true 8.998076833632851e-8 521 10 2 0.0 2 7.51
true 4.542356438819173e-6 1281 10 2 0.0 3 27.48
true 1.0923565611192787e-5 3035 10 2 0.0 4 75.51
true 6.91659634011188e-8 392 10 2 0.02 1 2.72
true 6.037082106447045e-7 1726 10 2 0.02 2 20.51
true 5.3066411277447045e-6 1492 10 2 0.02 3 28.49
true 4.67936679015013e-5 4709 10 2 0.02 4 106.74
true 1.1346887776597647e-7 236 10 2 0.04 1 1.92
true 1.2053124219812972e-6 629 10 2 0.04 2 8.68
true 2.0374737995931813e-5 1534 10 2 0.04 3 28.83
true 9.746917526781695e-6 2608 10 2 0.04 4 68.87
true 1.6372988015378453e-7 307 10 2 0.06 1 2.39
true 7.60185333265051e-7 742 10 2 0.06 2 10.3
true 9.469953616669802e-6 1422 10 2 0.06 3 27.24
true 7.706192455353422e-6 2043 10 2 0.06 4 60.92
true 3.631615209942485e-7 490 10 2 0.08 1 3.19
true 2.525944806097691e-7 662 10 2 0.08 2 9.09
true 2.0015465550193845e-5 4033 10 2 0.08 3 70.77
true 7.199560358717161e-7 1385 10 2 0.08 4 46.47
true 5.351419777310795e-7 224 10 2 0.1 1 1.78
true 1.958928278894545e-6 1796 10 2 0.1 2 24.42
true 1.979079765529468e-5 1295 10 2 0.1 3 26.72
true 5.590554677023518e-5 2248 10 2 0.1 4 59.06
true 1.113366397159643e-6 298 10 2 0.12 1 2.21
true 1.8799215696085891e-6 622 10 2 0.12 2 8.65
true 3.090112127746014e-5 2806 10 2 0.12 3 51.76
true 1.231613328631087e-5 1980 10 2 0.12 4 55.33
true 2.0743681881096876e-6 241 10 2 0.14 1 1.83
true 3.3140935606357225e-6 636 10 2 0.14 2 9.0
true 4.409279991318682e-6 958 10 2 0.14 3 20.23
true 1.1461549518837488e-5 1918 10 2 0.14 4 55.98
true 3.367866548475984e-6 240 10 2 0.16 1 2.13
true 5.792729723536061e-6 1309 10 2 0.16 2 17.54
true 9.352210886576229e-6 2359 10 2 0.16 3 45.32
true 2.9976462759401246e-5 2851 10 2 0.16 4 71.55
true 5.5994441937323725e-6 379 10 2 0.18 1 2.86
true 6.821716453497828e-6 882 10 2 0.18 2 13.02
true 1.530648248251887e-5 1724 10 2 0.18 3 35.93
true 5.52309352740421e-5 2414 10 2 0.18 4 72.63
true 9.101065371858175e-6 227 10 2 0.2 1 1.9
true 2.2754177851885826e-5 1012 10 2 0.2 2 14.06
true 1.5049973908443093e-5 934 10 2 0.2 3 23.69
true 3.862309158203514e-5 3083 10 2 0.2 4 82.38
true 1.4112473996685804e-5 231 10 2 0.22 1 1.97
true 2.8767441168364716e-5 517 10 2 0.22 2 9.12
true 2.045824710161792e-5 1554 10 2 0.22 3 31.13
true 2.6087718271533555e-5 1868 10 2 0.22 4 59.7
true 2.078233089555792e-5 223 10 2 0.24 1 1.93
true 4.775151948840928e-5 871 10 2 0.24 2 13.57
true 3.906556468444289e-5 2130 10 2 0.24 3 42.86
true 5.580246420874846e-5 1646 10 2 0.24 4 50.74
true 3.024485426220136e-5 260 10 2 0.26 1 2.15
true 3.9019408656443266e-5 499 10 2 0.26 2 8.48
true 6.434636513377723e-5 1155 10 2 0.26 3 31.1
true 6.75566218884538e-5 4636 10 2 0.26 4 121.78
true 4.306471988790861e-5 359 10 2 0.28 1 3.33
true 7.326365957083247e-5 700 10 2 0.28 2 12.26
true 0.00011956142606092679 1531 10 2 0.28 3 36.31
true 0.00027643396672641374 1816 10 2 0.28 4 68.06
true 6.0592718287205694e-5 296 10 2 0.3 1 3.42
true 1.460164680802678e-5 1084 10 2 0.3 2 20.2
true 9.194469088974477e-5 1767 10 2 0.3 3 44.39
true 0.0001460449441492151 2977 10 2 0.3 4 93.85
true 8.319529518227564e-5 231 10 2 0.32 1 2.56
true 9.96594464916789e-5 1017 10 2 0.32 2 18.1
true 0.00016054473147611437 1099 10 2 0.32 3 33.7
true 8.460639424287542e-5 4596 10 2 0.32 4 147.02
true 0.00011301081585285422 221 10 2 0.34 1 2.64
true 0.00014151939866560714 1063 10 2 0.34 2 18.61
true 0.0003359573435702534 1115 10 2 0.34 3 34.64
true 0.00018519506427119858 1843 10 2 0.34 4 70.61
true 0.00015128091794891496 279 10 2 0.36 1 2.71
true 9.855365721397891e-5 1136 10 2 0.36 2 18.9
true 0.00016166402341880048 4315 10 2 0.36 3 105.08
true 0.0003464352750410793 2034 10 2 0.36 4 71.81
true 0.0002011175100334328 208 10 2 0.38 1 2.12
true 0.00020772431807900005 776 10 2 0.38 2 15.69
true 0.0003819439082722864 908 10 2 0.38 3 27.72
true 0.0006079853069549668 2582 10 2 0.38 4 92.16
true 0.0002661630650600544 331 10 2 0.4 1 3.04
true 0.00026700289648487474 2787 10 2 0.4 2 41.7
true 0.00018932047037945043 1161 10 2 0.4 3 28.67
true 0.0003626311790599912 8612 10 2 0.4 4 240.65
true 0.0003507544396047779 268 10 2 0.42 1 2.66
true 0.00033567198377643104 1404 10 2 0.42 2 20.94
true 0.00043930497194477613 1497 10 2 0.42 3 36.36
true 0.0007934457391513272 2211 10 2 0.42 4 78.93
true 0.00047852761977557057 531 10 2 0.44 1 4.6
true 0.0006912140140520329 652 10 2 0.44 2 13.26
true 0.0009185434817764182 3936 10 2 0.44 3 84.42
true 0.0007258943251309546 2071 10 2 0.44 4 66.98
true 0.0006967169050503264 503 10 2 0.46 1 4.6
true 0.0004106663221924156 747 10 2 0.46 2 13.81
true 0.0007582119928694064 3136 10 2 0.46 3 70.47
true 0.00027060500151224187 6575 10 2 0.46 4 192.77
true 0.0012084464386903915 451 10 2 0.48 1 4.28
true 0.0009945488963438442 1108 10 2 0.48 2 18.44
true 0.001715812265154576 2037 10 2 0.48 3 51.26
true 0.0014770795289990868 3155 10 2 0.48 4 104.96
true 0.004010393475103791 287 10 2 0.5 1 2.89
true 0.004888198168248037 780 10 2 0.5 2 13.73
true 0.0026884755929890702 5599 10 2 0.5 3 127.66
true 0.00244081144107941 5535 10 2 0.5 4 181.98
true 0.009964281720206608 329 10 2 0.52 1 3.18
true 0.0027531870034329387 3102 10 2 0.52 2 49.14
true 0.009850104335663606 2843 10 2 0.52 3 73.99
true 0.005693699948149389 7541 10 2 0.52 4 243.33
true 0.08352547270527502 220 10 2 0.54 1 2.4
true 0.03558047484190899 572 10 2 0.54 2 11.93
true 0.019742930458913815 7153 10 2 0.54 3 150.39
true 0.015159378021599446 23180 10 2 0.54 4 730.48
true 0.1637938186110382 182 10 2 0.56 1 2.07
true 0.06007560779910259 1412 10 2 0.56 2 23.59
true 0.017839450935086182 5380 10 2 0.56 3 118.5
true 0.03222036530074418 4996 10 2 0.56 4 160.8
true 0.17160030012671335 364 10 2 0.58 1 3.17
true 0.06584310512647137 2807 10 2 0.58 2 42.11
true 0.03595874430630161 4416 10 2 0.58 3 94.37
true 0.029479366585234923 5894 10 2 0.58 4 177.99
true 0.22392417188225971 397 10 2 0.6 1 3.31
true 0.02482267377121264 837 10 2 0.6 2 11.49
true 0.04579212070246291 5893 10 2 0.6 3 119.0
true 0.08270960771003236 9274 10 2 0.6 4 256.77
true 0.3333335969627371 170 10 3 0.0 1 1.11
true 6.84807625236002e-8 2241 10 3 0.0 2 23.29
true 0.00015587743940165266 3002 10 3 0.0 3 44.4
true 6.521412871144753e-6 5698 10 3 0.0 4 108.19
true 0.33333344301217993 178 10 3 0.02 1 1.23
true 1.425137178971229e-6 807 10 3 0.02 2 8.84
true 3.979606223430965e-5 3164 10 3 0.02 3 46.89
true 3.842650812361607e-8 3973 10 3 0.02 4 78.15
true 1.4299191380962029e-7 252 10 3 0.04 1 1.52
true 3.178816836424403e-7 1590 10 3 0.04 2 15.3
true 4.3568209970867855e-6 1729 10 3 0.04 3 28.38
true 1.6445094876249566e-5 3064 10 3 0.04 4 61.84
true 1.766622681106019e-7 312 10 3 0.06 1 1.81
true 2.263920756232866e-7 2767 10 3 0.06 2 25.66
true 9.933671336004313e-6 2153 10 3 0.06 3 31.15
true 6.623378976128302e-5 5247 10 3 0.06 4 100.47
true 3.6090267171070184e-7 226 10 3 0.08 1 1.43
true 1.1657430549575723e-5 531 10 3 0.08 2 6.43
true 2.031653127398947e-6 1064 10 3 0.08 3 18.49
true 9.607279825204114e-7 1366 10 3 0.08 4 33.33
true 5.345676191518637e-7 210 10 3 0.1 1 1.4
true 1.518876290536782e-6 847 10 3 0.1 2 9.3
true 1.2722753305235054e-5 1941 10 3 0.1 3 30.64
true 2.2440290091537325e-5 4343 10 3 0.1 4 91.86
true 1.102896417822426e-6 352 10 3 0.12 1 2.12
true 2.268636268824379e-6 643 10 3 0.12 2 7.41
true 1.6918074692839902e-6 4759 10 3 0.12 3 66.51
true 4.377158832522913e-5 6622 10 3 0.12 4 123.89
true 2.093319397415231e-6 378 10 3 0.14 1 2.31
true 2.1064192683106775e-5 758 10 3 0.14 2 8.62
true 2.8156092207187733e-6 2271 10 3 0.14 3 36.3
true 7.31189957688579e-6 2995 10 3 0.14 4 63.71
true 3.2912562012987756e-6 380 10 3 0.16 1 2.5
true 1.3245479836258381e-5 2329 10 3 0.16 2 22.94
true 8.21424629658211e-6 2064 10 3 0.16 3 35.33
true 1.5062768415230465e-5 2614 10 3 0.16 4 64.62
true 5.599102972949262e-6 323 10 3 0.18 1 2.07
true 8.975855584865874e-6 990 10 3 0.18 2 10.8
true 1.2553241574157306e-5 2985 10 3 0.18 3 47.88
true 4.50658778485824e-5 2799 10 3 0.18 4 60.49
true 0.3333364241627222 314 10 3 0.2 1 2.34
true 1.7588859281233066e-5 1007 10 3 0.2 2 12.03
true 1.2461379462573122e-5 2023 10 3 0.2 3 31.83
true 5.95862122170406e-5 3611 10 3 0.2 4 77.32
true 1.454210945445178e-5 220 10 3 0.22 1 1.59
true 3.2537290180582414e-5 698 10 3 0.22 2 10.02
true 2.5400357917870764e-5 1367 10 3 0.22 3 23.13
true 3.4923230463742204e-5 5537 10 3 0.22 4 116.09
true 2.0648473239126552e-5 292 10 3 0.24 1 1.98
true 2.9311496617427196e-5 545 10 3 0.24 2 7.06
true 3.451265236285398e-5 1357 10 3 0.24 3 29.45
true 9.955382502374599e-5 2561 10 3 0.24 4 55.81
true 3.035741965353352e-5 643 10 3 0.26 1 4.12
true 3.630029106586422e-5 1047 10 3 0.26 2 11.91
true 2.181122580215596e-5 3265 10 3 0.26 3 48.87
true 5.610677367468009e-5 2276 10 3 0.26 4 52.85
true 4.300013910892483e-5 531 10 3 0.28 1 3.5
true 5.23415680662905e-5 1289 10 3 0.28 2 14.76
true 0.16671504080461488 2330 10 3 0.28 3 38.01
true 0.0002422806412491485 5226 10 3 0.28 4 114.21
true 0.3333539624717208 205 10 3 0.3 1 1.66
true 7.257122230427034e-5 1047 10 3 0.3 2 13.02
true 5.181156453315516e-5 920 10 3 0.3 3 20.75
true 8.489077814588519e-5 2231 10 3 0.3 4 52.99
true 8.260872548127018e-5 244 10 3 0.32 1 2.04
true 4.202644466931119e-5 1827 10 3 0.32 2 21.06
true 0.1667669552722136 1655 10 3 0.32 3 32.56
true 8.044015814214396e-5 5811 10 3 0.32 4 127.03
true 0.3333725084834204 230 10 3 0.34 1 1.79
true 0.00010059955940155962 1900 10 3 0.34 2 21.86
true 7.94513193353441e-5 5843 10 3 0.34 3 103.98
