changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged iter nsites nqubits0 h nlayers time
true 63 4 4 0.08163265306122448 1 0.15
true 190 4 4 0.08163265306122448 2 0.73
true 700 4 4 0.08163265306122448 3 3.14
true 1102 4 4 0.08163265306122448 4 6.03
true 109 4 4 0.10204081632653061 1 0.25
true 363 4 4 0.10204081632653061 2 1.23
true 416 4 4 0.10204081632653061 3 2.05
true 496 4 4 0.10204081632653061 4 3.2
true 97 4 4 0.12244897959183673 1 0.2
true 336 4 4 0.12244897959183673 2 1.14
true 734 4 4 0.12244897959183673 3 3.29
true 555 4 4 0.12244897959183673 4 3.53
true 73 4 4 0.14285714285714285 1 0.16
true 235 4 4 0.14285714285714285 2 0.82
true 757 4 4 0.14285714285714285 3 3.45
true 574 4 4 0.14285714285714285 4 3.65
true 79 4 4 0.16326530612244897 1 0.17
true 486 4 4 0.16326530612244897 2 1.66
true 356 4 4 0.16326530612244897 3 1.79
true 445 4 4 0.16326530612244897 4 2.97
true 76 4 4 0.1836734693877551 1 0.17
true 196 4 4 0.1836734693877551 2 0.72
true 268 4 4 0.1836734693877551 3 1.43
true 528 4 4 0.1836734693877551 4 3.29
true 73 4 4 0.20408163265306123 1 0.18
true 470 4 4 0.20408163265306123 2 1.6
true 885 4 4 0.20408163265306123 3 3.86
true 1383 4 4 0.20408163265306123 4 7.77
true 84 4 4 0.22448979591836735 1 0.19
true 273 4 4 0.22448979591836735 2 0.91
true 555 4 4 0.22448979591836735 3 2.75
true 1261 4 4 0.22448979591836735 4 7.29
true 117 4 4 0.24489795918367346 1 0.25
true 182 4 4 0.24489795918367346 2 0.71
true 601 4 4 0.24489795918367346 3 2.69
true 1880 4 4 0.24489795918367346 4 10.03
true 100 4 4 0.2653061224489796 1 0.21
true 472 4 4 0.2653061224489796 2 1.62
true 825 4 4 0.2653061224489796 3 3.8
true 1007 4 4 0.2653061224489796 4 5.63
true 139 4 4 0.2857142857142857 1 0.29
true 274 4 4 0.2857142857142857 2 0.96
true 664 4 4 0.2857142857142857 3 2.93
true 1354 4 4 0.2857142857142857 4 7.48
true 79 4 4 0.30612244897959184 1 0.17
true 271 4 4 0.30612244897959184 2 0.94
true 391 4 4 0.30612244897959184 3 1.93
true 1996 4 4 0.30612244897959184 4 11.03
true 61 4 4 0.32653061224489793 1 0.14
true 387 4 4 0.32653061224489793 2 1.32
true 1826 4 4 0.32653061224489793 3 8.02
true 1810 4 4 0.32653061224489793 4 10.27
true 89 4 4 0.3469387755102041 1 0.18
true 285 4 4 0.3469387755102041 2 1.01
true 701 4 4 0.3469387755102041 3 3.18
true 1204 4 4 0.3469387755102041 4 7.3
true 69 4 4 0.3673469387755102 1 0.17
true 371 4 4 0.3673469387755102 2 1.2
true 1614 4 4 0.3673469387755102 3 7.16
true 1388 4 4 0.3673469387755102 4 7.84
true 87 4 4 0.3877551020408163 1 0.2
true 450 4 4 0.3877551020408163 2 1.48
true 487 4 4 0.3877551020408163 3 2.12
true 1180 4 4 0.3877551020408163 4 6.26
true 85 4 4 0.40816326530612246 1 0.19
true 719 4 4 0.40816326530612246 2 2.37
true 2930 4 4 0.40816326530612246 3 12.07
true 1004 4 4 0.40816326530612246 4 6.05
true 105 4 4 0.42857142857142855 1 0.22
true 426 4 4 0.42857142857142855 2 1.37
true 1107 4 4 0.42857142857142855 3 4.92
true 487 4 4 0.42857142857142855 4 3.53
true 72 4 4 0.4489795918367347 1 0.16
true 285 4 4 0.4489795918367347 2 0.95
true 1661 4 4 0.4489795918367347 3 7.22
true 1606 4 4 0.4489795918367347 4 9.01
true 115 4 4 0.46938775510204084 1 0.24
true 407 4 4 0.46938775510204084 2 1.3
true 918 4 4 0.46938775510204084 3 3.91
true 2739 4 4 0.46938775510204084 4 14.58
true 79 4 4 0.4897959183673469 1 0.18
true 593 4 4 0.4897959183673469 2 2.04
true 413 4 4 0.4897959183673469 3 1.92
true 959 4 4 0.4897959183673469 4 5.36
true 158 4 4 0.5102040816326531 1 0.33
true 1066 4 4 0.5102040816326531 2 3.42
true 637 4 4 0.5102040816326531 3 2.89
true 1668 4 4 0.5102040816326531 4 8.74
true 157 4 4 0.5306122448979592 1 0.32
true 255 4 4 0.5306122448979592 2 0.88
true 519 4 4 0.5306122448979592 3 2.38
true 1466 4 4 0.5306122448979592 4 7.98
true 98 4 4 0.5510204081632653 1 0.22
true 420 4 4 0.5510204081632653 2 1.42
true 1404 4 4 0.5510204081632653 3 5.99
true 1932 4 4 0.5510204081632653 4 10.11
true 75 4 4 0.5714285714285714 1 0.17
true 263 4 4 0.5714285714285714 2 0.89
true 1146 4 4 0.5714285714285714 3 4.79
true 2729 4 4 0.5714285714285714 4 14.61
true 100 4 4 0.5918367346938775 1 0.22
true 390 4 4 0.5918367346938775 2 1.36
true 1229 4 4 0.5918367346938775 3 5.53
true 1464 4 4 0.5918367346938775 4 8.12
true 106 4 4 0.6122448979591837 1 0.24
true 378 4 4 0.6122448979591837 2 1.26
true 727 4 4 0.6122448979591837 3 3.26
true 1170 4 4 0.6122448979591837 4 6.57
true 111 4 4 0.6326530612244898 1 0.22
true 320 4 4 0.6326530612244898 2 1.11
true 1845 4 4 0.6326530612244898 3 8.43
true 4706 4 4 0.6326530612244898 4 24.46
true 92 4 4 0.6530612244897959 1 0.2
true 321 4 4 0.6530612244897959 2 1.09
true 1522 4 4 0.6530612244897959 3 6.54
true 1139 4 4 0.6530612244897959 4 6.31
true 76 4 4 0.673469387755102 1 0.16
true 319 4 4 0.673469387755102 2 1.11
true 1329 4 4 0.673469387755102 3 5.71
true 1527 4 4 0.673469387755102 4 8.83
true 80 4 4 0.6938775510204082 1 0.18
true 533 4 4 0.6938775510204082 2 1.81
true 366 4 4 0.6938775510204082 3 1.84
true 1927 4 4 0.6938775510204082 4 10.42
true 127 4 4 0.7142857142857143 1 0.27
true 415 4 4 0.7142857142857143 2 1.38
true 736 4 4 0.7142857142857143 3 3.32
true 910 4 4 0.7142857142857143 4 5.21
true 84 4 4 0.7346938775510204 1 0.19
true 529 4 4 0.7346938775510204 2 1.71
true 1103 4 4 0.7346938775510204 3 4.89
true 2670 4 4 0.7346938775510204 4 14.17
true 79 4 4 0.7551020408163265 1 0.18
true 461 4 4 0.7551020408163265 2 1.54
true 594 4 4 0.7551020408163265 3 2.77
true 1694 4 4 0.7551020408163265 4 9.1
true 74 4 4 0.7755102040816326 1 0.16
true 779 4 4 0.7755102040816326 2 2.66
true 810 4 4 0.7755102040816326 3 3.55
true 3640 4 4 0.7755102040816326 4 19.22
true 62 4 4 0.7959183673469388 1 0.14
true 374 4 4 0.7959183673469388 2 1.22
true 1924 4 4 0.7959183673469388 3 8.25
true 2022 4 4 0.7959183673469388 4 10.83
true 81 4 4 0.8163265306122449 1 0.19
true 635 4 4 0.8163265306122449 2 2.01
true 842 4 4 0.8163265306122449 3 3.64
true 1707 4 4 0.8163265306122449 4 9.19
true 86 4 4 0.8367346938775511 1 0.19
true 562 4 4 0.8367346938775511 2 1.87
true 1209 4 4 0.8367346938775511 3 5.16
true 1492 4 4 0.8367346938775511 4 8.26
true 126 4 4 0.8571428571428571 1 0.28
true 261 4 4 0.8571428571428571 2 0.93
true 870 4 4 0.8571428571428571 3 3.81
true 3375 4 4 0.8571428571428571 4 17.98
true 70 4 4 0.8775510204081632 1 0.15
true 438 4 4 0.8775510204081632 2 1.4
true 913 4 4 0.8775510204081632 3 3.87
true 839 4 4 0.8775510204081632 4 5.04
true 124 4 4 0.8979591836734694 1 0.25
true 351 4 4 0.8979591836734694 2 1.15
true 920 4 4 0.8979591836734694 3 4.21
true 1371 4 4 0.8979591836734694 4 8.0
true 90 4 4 0.9183673469387755 1 0.19
true 392 4 4 0.9183673469387755 2 1.31
true 1741 4 4 0.9183673469387755 3 7.8
true 1976 4 4 0.9183673469387755 4 10.41
true 83 4 4 0.9387755102040817 1 0.18
true 378 4 4 0.9387755102040817 2 1.23
true 471 4 4 0.9387755102040817 3 2.25
true 2416 4 4 0.9387755102040817 4 12.61
true 88 4 4 0.9591836734693877 1 0.19
true 1043 4 4 0.9591836734693877 2 3.35
true 2296 4 4 0.9591836734693877 3 9.84
true 2292 4 4 0.9591836734693877 4 12.23
true 74 4 4 0.9795918367346939 1 0.17
true 551 4 4 0.9795918367346939 2 1.84
true 756 4 4 0.9795918367346939 3 3.48
true 1403 4 4 0.9795918367346939 4 7.57
true 110 4 4 1.0 1 0.24
true 404 4 4 1.0 2 1.25
true 544 4 4 1.0 3 2.48
true 2246 4 4 1.0 4 11.84
true 81 5 1 0.0 1 0.2
true 214 5 1 0.0 2 1.0
true 388 5 1 0.0 3 2.44
true 809 5 1 0.0 4 6.43
true 85 5 1 0.02040816326530612 1 0.2
true 243 5 1 0.02040816326530612 2 1.05
true 534 5 1 0.02040816326530612 3 3.21
true 712 5 1 0.02040816326530612 4 5.84
true 72 5 1 0.04081632653061224 1 0.2
true 176 5 1 0.04081632653061224 2 0.83
true 451 5 1 0.04081632653061224 3 3.2
true 507 5 1 0.04081632653061224 4 4.38
true 76 5 1 0.061224489795918366 1 0.2
true 341 5 1 0.061224489795918366 2 1.55
true 322 5 1 0.061224489795918366 3 2.46
true 516 5 1 0.061224489795918366 4 4.54
true 84 5 1 0.08163265306122448 1 0.22
true 299 5 1 0.08163265306122448 2 1.36
true 410 5 1 0.08163265306122448 3 2.78
true 526 5 1 0.08163265306122448 4 4.87
true 84 5 1 0.10204081632653061 1 0.23
true 273 5 1 0.10204081632653061 2 1.22
true 603 5 1 0.10204081632653061 3 3.72
true 486 5 1 0.10204081632653061 4 4.64
true 98 5 1 0.12244897959183673 1 0.29
true 261 5 1 0.12244897959183673 2 1.29
true 314 5 1 0.12244897959183673 3 2.35
true 684 5 1 0.12244897959183673 4 6.23
true 85 5 1 0.14285714285714285 1 0.24
true 203 5 1 0.14285714285714285 2 0.98
true 435 5 1 0.14285714285714285 3 2.89
true 848 5 1 0.14285714285714285 4 6.67
true 77 5 1 0.16326530612244897 1 0.22
true 240 5 1 0.16326530612244897 2 1.14
true 373 5 1 0.16326530612244897 3 2.76
true 914 5 1 0.16326530612244897 4 7.61
true 90 5 1 0.1836734693877551 1 0.24
true 267 5 1 0.1836734693877551 2 1.27
true 829 5 1 0.1836734693877551 3 4.82
true 791 5 1 0.1836734693877551 4 6.84
true 77 5 1 0.20408163265306123 1 0.22
true 194 5 1 0.20408163265306123 2 1.03
true 382 5 1 0.20408163265306123 3 2.74
true 1707 5 1 0.20408163265306123 4 13.48
true 90 5 1 0.22448979591836735 1 0.25
true 612 5 1 0.22448979591836735 2 2.71
true 1594 5 1 0.22448979591836735 3 8.96
true 1348 5 1 0.22448979591836735 4 10.88
true 81 5 1 0.24489795918367346 1 0.23
true 182 5 1 0.24489795918367346 2 0.92
true 1231 5 1 0.24489795918367346 3 7.31
true 1006 5 1 0.24489795918367346 4 7.93
true 108 5 1 0.2653061224489796 1 0.28
true 630 5 1 0.2653061224489796 2 2.57
true 609 5 1 0.2653061224489796 3 4.1
true 726 5 1 0.2653061224489796 4 5.97
true 88 5 1 0.2857142857142857 1 0.25
true 312 5 1 0.2857142857142857 2 1.45
true 961 5 1 0.2857142857142857 3 5.68
true 2960 5 1 0.2857142857142857 4 21.41
true 130 5 1 0.30612244897959184 1 0.34
true 301 5 1 0.30612244897959184 2 1.42
true 1016 5 1 0.30612244897959184 3 5.81
true 2073 5 1 0.30612244897959184 4 14.74
true 123 5 1 0.32653061224489793 1 0.34
true 252 5 1 0.32653061224489793 2 1.19
true 3184 5 1 0.32653061224489793 3 17.28
true 1589 5 1 0.32653061224489793 4 11.95
true 76 5 1 0.3469387755102041 1 0.21
true 218 5 1 0.3469387755102041 2 1.14
true 851 5 1 0.3469387755102041 3 5.24
true 2565 5 1 0.3469387755102041 4 17.91
true 80 5 1 0.3673469387755102 1 0.23
true 391 5 1 0.3673469387755102 2 1.77
true 1434 5 1 0.3673469387755102 3 8.08
true 2197 5 1 0.3673469387755102 4 15.48
true 76 5 1 0.3877551020408163 1 0.23
true 449 5 1 0.3877551020408163 2 1.96
true 1423 5 1 0.3877551020408163 3 8.88
true 1445 5 1 0.3877551020408163 4 10.77
true 78 5 1 0.40816326530612246 1 0.22
true 421 5 1 0.40816326530612246 2 1.9
true 1464 5 1 0.40816326530612246 3 7.92
true 2226 5 1 0.40816326530612246 4 15.96
true 87 5 1 0.42857142857142855 1 0.26
true 784 5 1 0.42857142857142855 2 3.36
true 2143 5 1 0.42857142857142855 3 11.71
true 2186 5 1 0.42857142857142855 4 15.86
true 72 5 1 0.4489795918367347 1 0.21
true 189 5 1 0.4489795918367347 2 1.0
true 1735 5 1 0.4489795918367347 3 9.48
true 1446 5 1 0.4489795918367347 4 10.91
true 116 5 1 0.46938775510204084 1 0.3
true 412 5 1 0.46938775510204084 2 1.81
true 936 5 1 0.46938775510204084 3 5.46
true 2533 5 1 0.46938775510204084 4 17.93
true 88 5 1 0.4897959183673469 1 0.25
true 557 5 1 0.4897959183673469 2 2.32
true 2527 5 1 0.4897959183673469 3 14.15
true 2348 5 1 0.4897959183673469 4 16.42
true 81 5 1 0.5102040816326531 1 0.23
true 456 5 1 0.5102040816326531 2 2.05
true 1192 5 1 0.5102040816326531 3 6.85
true 2932 5 1 0.5102040816326531 4 20.44
true 125 5 1 0.5306122448979592 1 0.34
true 523 5 1 0.5306122448979592 2 2.31
true 1891 5 1 0.5306122448979592 3 10.3
true 2125 5 1 0.5306122448979592 4 13.79
true 73 5 1 0.5510204081632653 1 0.2
true 231 5 1 0.5510204081632653 2 1.16
true 1827 5 1 0.5510204081632653 3 10.4
true 1723 5 1 0.5510204081632653 4 11.96
true 75 5 1 0.5714285714285714 1 0.21
true 297 5 1 0.5714285714285714 2 1.31
true 1335 5 1 0.5714285714285714 3 7.15
true 4572 5 1 0.5714285714285714 4 29.56
true 83 5 1 0.5918367346938775 1 0.22
true 279 5 1 0.5918367346938775 2 1.23
true 1120 5 1 0.5918367346938775 3 6.23
true 4591 5 1 0.5918367346938775 4 31.13
true 74 5 1 0.6122448979591837 1 0.22
true 279 5 1 0.6122448979591837 2 1.31
true 1307 5 1 0.6122448979591837 3 7.68
true 1235 5 1 0.6122448979591837 4 9.58
true 103 5 1 0.6326530612244898 1 0.27
true 278 5 1 0.6326530612244898 2 1.27
true 995 5 1 0.6326530612244898 3 5.61
true 4632 5 1 0.6326530612244898 4 32.43
true 73 5 1 0.6530612244897959 1 0.21
true 312 5 1 0.6530612244897959 2 1.37
true 595 5 1 0.6530612244897959 3 3.76
true 3035 5 1 0.6530612244897959 4 21.1
true 97 5 1 0.673469387755102 1 0.29
true 402 5 1 0.673469387755102 2 1.69
true 652 5 1 0.673469387755102 3 4.22
true 1503 5 1 0.673469387755102 4 10.74
true 83 5 1 0.6938775510204082 1 0.23
true 437 5 1 0.6938775510204082 2 1.85
true 1188 5 1 0.6938775510204082 3 7.14
true 2495 5 1 0.6938775510204082 4 18.68
true 64 5 1 0.7142857142857143 1 0.19
true 410 5 1 0.7142857142857143 2 1.93
true 623 5 1 0.7142857142857143 3 4.26
true 1557 5 1 0.7142857142857143 4 10.99
true 94 5 1 0.7346938775510204 1 0.28
true 463 5 1 0.7346938775510204 2 2.01
true 843 5 1 0.7346938775510204 3 4.76
true 2329 5 1 0.7346938775510204 4 16.43
true 86 5 1 0.7551020408163265 1 0.24
true 426 5 1 0.7551020408163265 2 1.79
true 2197 5 1 0.7551020408163265 3 11.83
true 2788 5 1 0.7551020408163265 4 19.7
true 94 5 1 0.7755102040816326 1 0.24
true 240 5 1 0.7755102040816326 2 1.21
true 1307 5 1 0.7755102040816326 3 7.51
true 3284 5 1 0.7755102040816326 4 23.2
true 89 5 1 0.7959183673469388 1 0.24
true 518 5 1 0.7959183673469388 2 2.21
true 1732 5 1 0.7959183673469388 3 9.67
true 1534 5 1 0.7959183673469388 4 10.8
true 133 5 1 0.8163265306122449 1 0.35
true 358 5 1 0.8163265306122449 2 1.54
true 630 5 1 0.8163265306122449 3 4.02
true 2477 5 1 0.8163265306122449 4 17.21
true 78 5 1 0.8367346938775511 1 0.22
true 303 5 1 0.8367346938775511 2 1.41
true 669 5 1 0.8367346938775511 3 4.27
true 1793 5 1 0.8367346938775511 4 13.05
true 80 5 1 0.8571428571428571 1 0.2
true 369 5 1 0.8571428571428571 2 1.5
true 1248 5 1 0.8571428571428571 3 6.69
true 1977 5 1 0.8571428571428571 4 13.17
true 90 5 1 0.8775510204081632 1 0.24
true 271 5 1 0.8775510204081632 2 1.31
true 3043 5 1 0.8775510204081632 3 16.61
true 1507 5 1 0.8775510204081632 4 10.8
true 143 5 1 0.8979591836734694 1 0.37
true 327 5 1 0.8979591836734694 2 1.49
true 648 5 1 0.8979591836734694 3 4.37
true 896 5 1 0.8979591836734694 4 6.9
true 74 5 1 0.9183673469387755 1 0.21
true 532 5 1 0.9183673469387755 2 2.19
true 3749 5 1 0.9183673469387755 3 20.52
true 3508 5 1 0.9183673469387755 4 25.14
true 83 5 1 0.9387755102040817 1 0.24
true 1005 5 1 0.9387755102040817 2 4.14
true 2311 5 1 0.9387755102040817 3 12.54
true 3170 5 1 0.9387755102040817 4 21.57
true 91 5 1 0.9591836734693877 1 0.25
true 600 5 1 0.9591836734693877 2 2.6
true 1173 5 1 0.9591836734693877 3 6.74
true 1922 5 1 0.9591836734693877 4 13.91
true 99 5 1 0.9795918367346939 1 0.28
true 577 5 1 0.9795918367346939 2 2.4
true 1810 5 1 0.9795918367346939 3 10.51
true 1003 5 1 0.9795918367346939 4 7.77
true 89 5 1 1.0 1 0.25
true 484 5 1 1.0 2 2.11
true 1387 5 1 1.0 3 7.87
true 1814 5 1 1.0 4 12.79
true 128 5 2 0.0 1 0.3
true 272 5 2 0.0 2 1.18
true 494 5 2 0.0 3 3.09
true 1432 5 2 0.0 4 10.26
true 87 5 2 0.02040816326530612 1 0.22
true 307 5 2 0.02040816326530612 2 1.29
true 334 5 2 0.02040816326530612 3 2.3
true 712 5 2 0.02040816326530612 4 5.75
true 103 5 2 0.04081632653061224 1 0.27
true 361 5 2 0.04081632653061224 2 1.59
true 895 5 2 0.04081632653061224 3 5.3
true 769 5 2 0.04081632653061224 4 6.17
true 92 5 2 0.061224489795918366 1 0.26
true 308 5 2 0.061224489795918366 2 1.34
true 926 5 2 0.061224489795918366 3 5.37
true 743 5 2 0.061224489795918366 4 6.61
true 168 5 2 0.08163265306122448 1 0.43
true 244 5 2 0.08163265306122448 2 1.16
true 322 5 2 0.08163265306122448 3 2.49
true 1359 5 2 0.08163265306122448 4 10.89
true 111 5 2 0.10204081632653061 1 0.3
true 263 5 2 0.10204081632653061 2 1.19
true 491 5 2 0.10204081632653061 3 3.29
true 556 5 2 0.10204081632653061 4 5.13
true 141 5 2 0.12244897959183673 1 0.4
true 394 5 2 0.12244897959183673 2 1.76
true 415 5 2 0.12244897959183673 3 2.92
true 750 5 2 0.12244897959183673 4 6.47
true 90 5 2 0.14285714285714285 1 0.25
true 230 5 2 0.14285714285714285 2 1.23
true 796 5 2 0.14285714285714285 3 4.72
true 680 5 2 0.14285714285714285 4 6.29
true 88 5 2 0.16326530612244897 1 0.24
true 215 5 2 0.16326530612244897 2 1.09
true 607 5 2 0.16326530612244897 3 3.79
true 1517 5 2 0.16326530612244897 4 10.73
true 79 5 2 0.1836734693877551 1 0.23
true 360 5 2 0.1836734693877551 2 1.65
true 400 5 2 0.1836734693877551 3 3.01
true 680 5 2 0.1836734693877551 4 5.71
true 88 5 2 0.20408163265306123 1 0.22
true 309 5 2 0.20408163265306123 2 1.38
true 1693 5 2 0.20408163265306123 3 9.78
true 3770 5 2 0.20408163265306123 4 27.48
true 105 5 2 0.22448979591836735 1 0.29
true 521 5 2 0.22448979591836735 2 2.21
true 1207 5 2 0.22448979591836735 3 6.77
true 3428 5 2 0.22448979591836735 4 24.32
true 86 5 2 0.24489795918367346 1 0.25
true 272 5 2 0.24489795918367346 2 1.26
true 1139 5 2 0.24489795918367346 3 6.26
true 2410 5 2 0.24489795918367346 4 16.77
true 110 5 2 0.2653061224489796 1 0.32
true 606 5 2 0.2653061224489796 2 2.73
true 1030 5 2 0.2653061224489796 3 5.6
true 2550 5 2 0.2653061224489796 4 18.15
true 85 5 2 0.2857142857142857 1 0.26
true 344 5 2 0.2857142857142857 2 1.61
true 1656 5 2 0.2857142857142857 3 9.87
true 2148 5 2 0.2857142857142857 4 15.38
true 86 5 2 0.30612244897959184 1 0.26
true 264 5 2 0.30612244897959184 2 1.36
true 1070 5 2 0.30612244897959184 3 6.22
true 1247 5 2 0.30612244897959184 4 10.0
true 134 5 2 0.32653061224489793 1 0.39
true 243 5 2 0.32653061224489793 2 1.2
true 1393 5 2 0.32653061224489793 3 8.34
true 4053 5 2 0.32653061224489793 4 29.47
true 71 5 2 0.3469387755102041 1 0.22
true 284 5 2 0.3469387755102041 2 1.37
true 1019 5 2 0.3469387755102041 3 6.08
true 2112 5 2 0.3469387755102041 4 15.12
true 82 5 2 0.3673469387755102 1 0.23
true 314 5 2 0.3673469387755102 2 1.38
true 1060 5 2 0.3673469387755102 3 6.66
true 841 5 2 0.3673469387755102 4 7.26
true 134 5 2 0.3877551020408163 1 0.35
true 387 5 2 0.3877551020408163 2 1.9
true 1391 5 2 0.3877551020408163 3 8.16
true 3113 5 2 0.3877551020408163 4 21.47
true 100 5 2 0.40816326530612246 1 0.26
true 218 5 2 0.40816326530612246 2 1.09
true 1652 5 2 0.40816326530612246 3 9.71
true 2369 5 2 0.40816326530612246 4 17.25
true 70 5 2 0.42857142857142855 1 0.2
true 251 5 2 0.42857142857142855 2 1.25
true 1001 5 2 0.42857142857142855 3 5.79
true 4731 5 2 0.42857142857142855 4 33.36
true 88 5 2 0.4489795918367347 1 0.26
true 462 5 2 0.4489795918367347 2 1.99
true 1297 5 2 0.4489795918367347 3 7.84
true 760 5 2 0.4489795918367347 4 6.4
true 80 5 2 0.46938775510204084 1 0.25
true 274 5 2 0.46938775510204084 2 1.4
true 539 5 2 0.46938775510204084 3 3.57
true 2846 5 2 0.46938775510204084 4 20.84
true 86 5 2 0.4897959183673469 1 0.23
true 459 5 2 0.4897959183673469 2 2.07
true 1089 5 2 0.4897959183673469 3 6.33
true 2437 5 2 0.4897959183673469 4 17.02
true 102 5 2 0.5102040816326531 1 0.29
true 366 5 2 0.5102040816326531 2 1.69
true 1488 5 2 0.5102040816326531 3 8.31
true 1582 5 2 0.5102040816326531 4 11.66
true 75 5 2 0.5306122448979592 1 0.22
true 242 5 2 0.5306122448979592 2 1.17
true 2442 5 2 0.5306122448979592 3 13.75
true 2907 5 2 0.5306122448979592 4 20.15
true 95 5 2 0.5510204081632653 1 0.27
true 245 5 2 0.5510204081632653 2 1.25
true 2194 5 2 0.5510204081632653 3 11.79
true 1559 5 2 0.5510204081632653 4 11.18
true 77 5 2 0.5714285714285714 1 0.22
true 314 5 2 0.5714285714285714 2 1.41
true 1509 5 2 0.5714285714285714 3 8.2
true 1393 5 2 0.5714285714285714 4 10.3
true 105 5 2 0.5918367346938775 1 0.28
true 656 5 2 0.5918367346938775 2 2.78
true 4471 5 2 0.5918367346938775 3 24.06
true 7101 5 2 0.5918367346938775 4 50.56
true 86 5 2 0.6122448979591837 1 0.25
true 222 5 2 0.6122448979591837 2 1.12
true 2670 5 2 0.6122448979591837 3 14.66
true 994 5 2 0.6122448979591837 4 8.25
true 75 5 2 0.6326530612244898 1 0.22
true 264 5 2 0.6326530612244898 2 1.31
true 1064 5 2 0.6326530612244898 3 6.6
true 4532 5 2 0.6326530612244898 4 31.13
true 82 5 2 0.6530612244897959 1 0.23
true 244 5 2 0.6530612244897959 2 1.18
true 935 5 2 0.6530612244897959 3 5.89
true 2761 5 2 0.6530612244897959 4 19.98
true 100 5 2 0.673469387755102 1 0.28
true 283 5 2 0.673469387755102 2 1.33
true 1224 5 2 0.673469387755102 3 6.98
true 2705 5 2 0.673469387755102 4 19.35
true 99 5 2 0.6938775510204082 1 0.28
true 465 5 2 0.6938775510204082 2 2.08
true 1655 5 2 0.6938775510204082 3 9.88
true 2715 5 2 0.6938775510204082 4 19.39
true 77 5 2 0.7142857142857143 1 0.22
true 251 5 2 0.7142857142857143 2 1.33
true 1195 5 2 0.7142857142857143 3 6.86
true 2196 5 2 0.7142857142857143 4 15.77
true 85 5 2 0.7346938775510204 1 0.23
true 450 5 2 0.7346938775510204 2 1.86
true 2037 5 2 0.7346938775510204 3 9.32
true 772 5 2 0.7346938775510204 4 5.58
true 101 5 2 0.7551020408163265 1 0.23
true 477 5 2 0.7551020408163265 2 1.7
true 1712 5 2 0.7551020408163265 3 7.97
true 2367 5 2 0.7551020408163265 4 13.4
true 156 5 2 0.7755102040816326 1 0.32
true 356 5 2 0.7755102040816326 2 1.16
true 739 5 2 0.7755102040816326 3 3.51
true 1145 5 2 0.7755102040816326 4 6.72
true 107 5 2 0.7959183673469388 1 0.24
true 218 5 2 0.7959183673469388 2 0.79
true 4770 5 2 0.7959183673469388 3 19.8
true 3668 5 2 0.7959183673469388 4 18.95
true 91 5 2 0.8163265306122449 1 0.21
true 370 5 2 0.8163265306122449 2 1.24
true 734 5 2 0.8163265306122449 3 3.53
true 3889 5 2 0.8163265306122449 4 20.38
true 84 5 2 0.8367346938775511 1 0.17
true 279 5 2 0.8367346938775511 2 0.93
true 1956 5 2 0.8367346938775511 3 13.58
true 1546 5 2 0.8367346938775511 4 15.48
true 80 5 2 0.8571428571428571 1 0.31
true 307 5 2 0.8571428571428571 2 1.92
true 3566 5 2 0.8571428571428571 3 25.76
true 2729 5 2 0.8571428571428571 4 25.6
true 82 5 2 0.8775510204081632 1 0.31
true 314 5 2 0.8775510204081632 2 2.03
true 1727 5 2 0.8775510204081632 3 13.33
true 2144 5 2 0.8775510204081632 4 20.8
true 161 5 2 0.8979591836734694 1 0.55
true 322 5 2 0.8979591836734694 2 1.96
true 2029 5 2 0.8979591836734694 3 15.84
true 2157 5 2 0.8979591836734694 4 20.85
true 110 5 2 0.9183673469387755 1 0.4
true 828 5 2 0.9183673469387755 2 4.86
true 1483 5 2 0.9183673469387755 3 11.94
true 3526 5 2 0.9183673469387755 4 32.35
true 107 5 2 0.9387755102040817 1 0.4
true 324 5 2 0.9387755102040817 2 1.93
true 1028 5 2 0.9387755102040817 3 8.22
true 3052 5 2 0.9387755102040817 4 28.62
true 96 5 2 0.9591836734693877 1 0.36
true 525 5 2 0.9591836734693877 2 3.15
true 1684 5 2 0.9591836734693877 3 12.61
true 2035 5 2 0.9591836734693877 4 20.6
true 88 5 2 0.9795918367346939 1 0.35
true 438 5 2 0.9795918367346939 2 2.77
true 1838 5 2 0.9795918367346939 3 14.64
true 1894 5 2 0.9795918367346939 4 18.75
true 112 5 2 1.0 1 0.41
true 797 5 2 1.0 2 4.66
true 1298 5 2 1.0 3 9.97
true 3286 5 2 1.0 4 31.44
true 190 5 3 0.0 1 0.62
true 410 5 3 0.0 2 2.4
true 806 5 3 0.0 3 6.64
true 782 5 3 0.0 4 8.72
true 113 5 3 0.02040816326530612 1 0.38
true 390 5 3 0.02040816326530612 2 2.28
true 664 5 3 0.02040816326530612 3 5.42
true 1485 5 3 0.02040816326530612 4 15.5
true 151 5 3 0.04081632653061224 1 0.56
true 471 5 3 0.04081632653061224 2 2.79
true 620 5 3 0.04081632653061224 3 5.34
true 549 5 3 0.04081632653061224 4 6.95
true 124 5 3 0.061224489795918366 1 0.48
true 521 5 3 0.061224489795918366 2 3.16
true 360 5 3 0.061224489795918366 3 3.53
true 922 5 3 0.061224489795918366 4 11.18
true 123 5 3 0.08163265306122448 1 0.51
true 485 5 3 0.08163265306122448 2 2.79
true 670 5 3 0.08163265306122448 3 5.76
