g_converged	min_loss	iter	nsites	nqubits0	h	nlayers	time
TRUE	0,001310024	9219	9	4	0,6	4	241,82
TRUE	0,200000649	217	9	5	0	1	1,62
TRUE	0,200000124	273	9	5	0,02	1	1,9
TRUE	2,42E-08	324	9	5	0,04	1	2,64
TRUE	0,200000776	257	9	5	0,06	1	1,87
TRUE	6,46E-07	293	9	5	0,08	1	2,22
TRUE	0,200000677	238	9	5	0,1	1	1,2
TRUE	0,200001207	303	9	5	0,12	1	2,78
TRUE	2,24E-10	747	9	5	0,14	1	6,41
TRUE	0,200002442	266	9	5	0,16	1	2,59
TRUE	0,200011805	328	9	5	0,18	1	3,03
TRUE	9,86E-09	390	9	5	0,2	1	3,57
TRUE	0,200009614	234	9	5	0,22	1	2,47
TRUE	2,27E-11	532	9	5	0,24	1	4,97
TRUE	0,200021649	235	9	5	0,26	1	2,66
TRUE	4,84E-10	307	9	5	0,28	1	3,07
TRUE	0,200044561	227	9	5	0,3	1	2,04
TRUE	9,54E-10	430	9	5	0,32	1	3,35
TRUE	0,000131868	233	9	5	0,34	1	2,11
TRUE	0,000180397	341	9	5	0,36	1	2,95
TRUE	0,000262697	277	9	5	0,38	1	2,39
TRUE	0,200256815	215	9	5	0,4	1	1,97
TRUE	0,20066795	214	9	5	0,42	1	2,03
TRUE	0,006709882	216	9	5	0,44	1	2,08
TRUE	0,212967321	359	9	5	0,46	1	3,54
TRUE	0,258680846	295	9	5	0,48	1	2,75
TRUE	0,334245635	536	9	5	0,5	1	4,9
TRUE	0,36252889	210	9	5	0,52	1	2,06
TRUE	0,342463012	380	9	5	0,54	1	3,23
TRUE	0,271656494	532	9	5	0,56	1	4,62
TRUE	0,333724707	409	9	5	0,58	1	3,62
TRUE	0,254812074	503	9	5	0,6	1	4,26
TRUE	6,92E-08	1494	9	5	0	2	16,44
TRUE	6,93E-08	896	9	5	0,02	2	10,72
TRUE	4,03E-09	1344	9	5	0,04	2	15,29
TRUE	1,26E-10	860	9	5	0,06	2	10,98
TRUE	1,25E-11	901	9	5	0,08	2	10,97
TRUE	7,93E-08	548	9	5	0,1	2	4,61
TRUE	4,56E-09	1349	9	5	0,12	2	20,77
TRUE	0,200011351	626	9	5	0,14	2	10,78
TRUE	3,59E-11	1578	9	5	0,16	2	22,57
TRUE	2,37E-11	498	9	5	0,18	2	8,81
TRUE	3,93E-11	2476	9	5	0,2	2	36,67
TRUE	5,32E-10	678	9	5	0,22	2	11,73
TRUE	6,39E-10	4849	9	5	0,24	2	74,37
TRUE	9,99E-10	1589	9	5	0,26	2	24,78
TRUE	2,46E-11	1701	9	5	0,28	2	25,38
TRUE	0,00017029	1070	9	5	0,3	2	14,7
TRUE	0,000236125	1040	9	5	0,32	2	13,89
TRUE	0,000305447	751	9	5	0,34	2	11,55
TRUE	0,000389007	784	9	5	0,36	2	11,63
TRUE	0,000530116	1100	9	5	0,38	2	15,16
TRUE	0,000754077	515	9	5	0,4	2	8,38
TRUE	0,00101355	2605	9	5	0,42	2	33,85
TRUE	0,005275502	836	9	5	0,44	2	12,98
TRUE	0,009021942	2935	9	5	0,46	2	42,14
TRUE	0,010655229	1372	9	5	0,48	2	19,24
TRUE	0,014643507	1368	9	5	0,5	2	18,68
TRUE	0,063463039	2402	9	5	0,52	2	33,37
TRUE	0,176237441	2876	9	5	0,54	2	42,14
TRUE	0,018958373	794	9	5	0,56	2	11,96
TRUE	0,020089234	2025	9	5	0,58	2	28,86
TRUE	0,021163206	904	9	5	0,6	2	13,42
TRUE	5,26E-11	3544	9	5	0	3	55,42
TRUE	1,00E-11	3156	9	5	0,02	3	52,26
TRUE	1,50E-11	4797	9	5	0,04	3	75,11
TRUE	3,42E-08	1259	9	5	0,06	3	23,57
TRUE	2,18E-09	2676	9	5	0,08	3	45,76
TRUE	1,58E-11	3379	9	5	0,1	3	33,21
TRUE	4,42E-10	2322	9	5	0,12	3	47,47
TRUE	1,66E-11	1853	9	5	0,14	3	40,15
TRUE	1,74E-10	3170	9	5	0,16	3	67,48
TRUE	2,98E-11	1945	9	5	0,18	3	43,39
TRUE	5,47E-11	1842	9	5	0,2	3	42,86
TRUE	3,94E-10	938	9	5	0,22	3	25,95
TRUE	6,63E-10	3105	9	5	0,24	3	68,18
TRUE	9,81E-10	2327	9	5	0,26	3	49,17
TRUE	0,000128595	4227	9	5	0,28	3	87,27
TRUE	0,000138428	1178	9	5	0,3	3	26,89
TRUE	0,000199409	965	9	5	0,32	3	24,08
TRUE	0,000230819	1347	9	5	0,34	3	28,42
TRUE	0,000299901	2250	9	5	0,36	3	45,2
TRUE	0,000500258	1725	9	5	0,38	3	38,22
TRUE	0,000730885	2847	9	5	0,4	3	61,44
TRUE	0,001102286	1935	9	5	0,42	3	40,76
TRUE	0,003889857	5016	9	5	0,44	3	104,42
TRUE	0,006674825	11979	9	5	0,46	3	232,27
TRUE	0,058619682	2176	9	5	0,48	3	48,29
TRUE	0,02421867	2129	9	5	0,5	3	44,61
TRUE	0,052552973	7928	9	5	0,52	3	163,57
TRUE	0,044402204	6042	9	5	0,54	3	118,42
TRUE	0,047354094	2850	9	5	0,56	3	61,95
TRUE	0,059926686	6963	9	5	0,58	3	137,75
TRUE	0,059955494	8018	9	5	0,6	3	165,47
TRUE	4,29E-10	2451	9	5	0	4	56,97
TRUE	3,93E-11	7415	9	5	0,02	4	158,33
TRUE	6,26E-10	5112	9	5	0,04	4	110,15
TRUE	6,54E-10	2335	9	5	0,06	4	56,82
TRUE	1,92E-11	3121	9	5	0,08	4	48,3
TRUE	6,00E-11	4142	9	5	0,1	4	101,89
TRUE	4,58E-11	4339	9	5	0,12	4	120,29
TRUE	5,69E-09	4292	9	5	0,14	4	115,9
TRUE	3,34E-10	2386	9	5	0,16	4	73,43
TRUE	7,23E-10	4673	9	5	0,18	4	123,82
TRUE	8,94E-09	3735	9	5	0,2	4	106,24
TRUE	0,100050066	3298	9	5	0,22	4	94,9
TRUE	0,00011491	6231	9	5	0,24	4	169,59
TRUE	0,000155568	3118	9	5	0,26	4	86,43
TRUE	0,000468923	5816	9	5	0,28	4	143,83
TRUE	0,000296467	2331	9	5	0,3	4	63,84
TRUE	4,33E-11	1800	9	5	0,32	4	54,69
TRUE	0,000509612	4269	9	5	0,34	4	106,89
TRUE	0,000621902	3912	9	5	0,36	4	99,84
TRUE	0,000782435	3069	9	5	0,38	4	81,85
TRUE	0,001093935	2726	9	5	0,4	4	74,89
TRUE	0,001462601	3338	9	5	0,42	4	90,41
TRUE	0,000150955	15559	9	5	0,44	4	389,15
TRUE	0,013453757	22240	9	5	0,46	4	565,39
TRUE	0,009015618	3504	9	5	0,48	4	94,13
TRUE	0,000660996	30816	9	5	0,5	4	763,23
TRUE	0,049455579	18520	9	5	0,52	4	479,06
TRUE	0,11132708	8360	9	5	0,54	4	220,89
TRUE	0,037077163	40496	9	5	0,56	4	1043,38
TRUE	0,136129481	15219	9	5	0,58	4	390,98
TRUE	0,016771646	4119	9	5	0,6	4	107,39
TRUE	3,07E-08	262	9	6	0	1	1,89
TRUE	3,84E-08	272	9	6	0,02	1	1,94
TRUE	4,14E-09	283	9	6	0,04	1	2,09
TRUE	2,52E-10	177	9	6	0,06	1	1,44
TRUE	0,166667393	318	9	6	0,08	1	2,65
TRUE	0,166667045	219	9	6	0,1	1	1,67
TRUE	0,166667516	234	9	6	0,12	1	2,15
TRUE	0,333334166	198	9	6	0,14	1	1,57
TRUE	0,16666907	460	9	6	0,16	1	3,46
TRUE	6,16E-10	247	9	6	0,18	1	2,05
TRUE	0,166673131	430	9	6	0,2	1	3,38
TRUE	1,46E-11	324	9	6	0,22	1	2,52
TRUE	0,166681763	401	9	6	0,24	1	3,11
TRUE	0,166688842	351	9	6	0,26	1	2,81
TRUE	0,166701948	338	9	6	0,28	1	2,72
TRUE	6,52E-10	270	9	6	0,3	1	2,32
TRUE	9,41E-08	286	9	6	0,32	1	2,43
TRUE	0,000124768	284	9	6	0,34	1	2,53
TRUE	0,000170494	335	9	6	0,36	1	2,9
TRUE	0,333346205	180	9	6	0,38	1	2,29
TRUE	0,16696981	214	9	6	0,4	1	1,99
TRUE	0,167370715	192	9	6	0,42	1	1,83
TRUE	0,006040261	371	9	6	0,44	1	3,29
TRUE	0,025953556	324	9	6	0,46	1	2,94
TRUE	0,108613457	470	9	6	0,48	1	4,14
TRUE	0,306240632	449	9	6	0,5	1	3,86
TRUE	0,265238678	202	9	6	0,52	1	1,98
TRUE	0,193256247	259	9	6	0,54	1	2,38
TRUE	0,233496209	295	9	6	0,56	1	2,8
TRUE	0,288374699	209	9	6	0,58	1	1,98
TRUE	0,240112051	351	9	6	0,6	1	3,1
TRUE	1,13E-09	1066	9	6	0	2	12,42
TRUE	4,33E-09	944	9	6	0,02	2	11,27
TRUE	3,02E-09	1356	9	6	0,04	2	15,11
TRUE	6,30E-10	1097	9	6	0,06	2	12,81
TRUE	7,69E-10	2500	9	6	0,08	2	28,87
TRUE	2,10E-10	1268	9	6	0,1	2	14,84
TRUE	3,89E-10	584	9	6	0,12	2	8,03
TRUE	1,40E-11	5203	9	6	0,14	2	59,57
TRUE	1,30E-11	2666	9	6	0,16	2	30,22
TRUE	1,39E-11	1160	9	6	0,18	2	14,07
TRUE	3,16E-10	1306	9	6	0,2	2	16,04
TRUE	7,27E-09	1677	9	6	0,22	2	20,11
TRUE	6,57E-09	830	9	6	0,24	2	11,14
TRUE	0,166687547	1407	9	6	0,26	2	17,91
TRUE	0,000109957	1488	9	6	0,28	2	20,64
TRUE	0,00015704	2647	9	6	0,3	2	35,4
TRUE	0,000223348	1437	9	6	0,32	2	18,85
TRUE	4,20E-10	1696	9	6	0,34	2	22,51
TRUE	0,000332378	2615	9	6	0,36	2	36,13
TRUE	0,000363767	1523	9	6	0,38	2	21,22
TRUE	0,000633238	548	9	6	0,4	2	9,02
TRUE	0,000994329	4492	9	6	0,42	2	59,87
TRUE	0,01063055	729	9	6	0,44	2	11,81
TRUE	0,027636436	2185	9	6	0,46	2	31,11
TRUE	0,01068424	2753	9	6	0,48	2	39,25
TRUE	0,014632589	787	9	6	0,5	2	11,64
TRUE	0,130704117	1725	9	6	0,52	2	23,43
TRUE	0,017239873	688	9	6	0,54	2	11,07
TRUE	0,154275073	1577	9	6	0,56	2	22,61
TRUE	0,135006437	1168	9	6	0,58	2	17,35
TRUE	0,0209224	1437	9	6	0,6	2	21,59
TRUE	3,88E-10	1757	9	6	0	3	33,2
TRUE	6,29E-09	1425	9	6	0,02	3	26,83
TRUE	8,92E-09	1752	9	6	0,04	3	34,04
TRUE	1,95E-11	2019	9	6	0,06	3	33,96
TRUE	2,31E-11	3443	9	6	0,08	3	54,68
TRUE	3,24E-10	1727	9	6	0,1	3	32,7
TRUE	1,50E-11	1474	9	6	0,12	3	26,92
TRUE	8,99E-09	3226	9	6	0,14	3	53
TRUE	1,08E-11	1388	9	6	0,16	3	25,61
TRUE	2,78E-11	2029	9	6	0,18	3	35,31
TRUE	4,21E-11	2244	9	6	0,2	3	38,75
TRUE	7,87E-10	2158	9	6	0,22	3	40,29
TRUE	5,33E-10	2630	9	6	0,24	3	46,57
TRUE	0,000120039	1305	9	6	0,26	3	25,41
TRUE	0,000133031	1465	9	6	0,28	3	29,94
TRUE	0,000224002	8342	9	6	0,3	3	152,18
TRUE	0,000287033	2620	9	6	0,32	3	49,43
TRUE	0,000264652	2730	9	6	0,34	3	50,93
TRUE	0,000253853	3316	9	6	0,36	3	66,11
TRUE	0,000515459	3324	9	6	0,38	3	64,92
TRUE	0,000658555	1560	9	6	0,4	3	33,03
TRUE	0,00162026	3765	9	6	0,42	3	72,28
TRUE	0,003325779	6977	9	6	0,44	3	139,25
TRUE	0,004951305	7320	9	6	0,46	3	146,39
TRUE	0,000538122	5532	9	6	0,48	3	109,5
TRUE	0,065081179	4649	9	6	0,5	3	95,22
TRUE	0,046142265	9452	9	6	0,52	3	195,14
TRUE	0,000731607	16951	9	6	0,54	3	314,69
TRUE	0,000877604	19554	9	6	0,56	3	367,92
TRUE	0,062113557	8186	9	6	0,58	3	158,56
TRUE	0,08129334	2420	9	6	0,6	3	51,53
TRUE	2,33E-10	3904	9	6	0	4	82,48
TRUE	1,08E-08	9298	9	6	0,02	4	184,25
TRUE	5,12E-10	3104	9	6	0,04	4	67,57
TRUE	7,10E-09	9781	9	6	0,06	4	205,22
TRUE	4,00E-11	6266	9	6	0,08	4	133,24
TRUE	4,86E-10	7965	9	6	0,1	4	163,52
TRUE	2,35E-11	7048	9	6	0,12	4	150,03
TRUE	6,40E-10	3027	9	6	0,14	4	69,68
TRUE	7,98E-08	3070	9	6	0,16	4	70,93
TRUE	0,000142096	3895	9	6	0,18	4	92,01
TRUE	5,10E-09	7163	9	6	0,2	4	171,64
TRUE	8,56E-10	2399	9	6	0,22	4	56,99
TRUE	0,000113182	8904	9	6	0,24	4	195,24
TRUE	0,000105837	3518	9	6	0,26	4	87,55
TRUE	2,32E-11	12056	9	6	0,28	4	297,18
TRUE	0,000235193	8788	9	6	0,3	4	207,27
TRUE	0,000315898	4435	9	6	0,32	4	118,55
TRUE	0,000379748	6373	9	6	0,34	4	156,55
TRUE	0,000614924	4072	9	6	0,36	4	110,76
TRUE	0,000614943	12872	9	6	0,38	4	314,68
TRUE	0,000998237	2599	9	6	0,4	4	71,31
TRUE	0,001572606	3368	9	6	0,42	4	93,53
TRUE	0,004356586	15693	9	6	0,44	4	387,17
TRUE	0,017912355	16739	9	6	0,46	4	433,31
TRUE	0,009406954	14983	9	6	0,48	4	379,2
TRUE	0,015987284	8635	9	6	0,5	4	221,01
TRUE	0,016105589	25429	9	6	0,52	4	659,46
TRUE	0,014552749	9056	9	6	0,54	4	241,42
TRUE	0,015847423	4219	9	6	0,56	4	109,95
TRUE	0,004559232	23103	9	6	0,58	4	597,73
TRUE	0,017625897	3141	9	6	0,6	4	85,36
TRUE	0,142857877	1265	9	7	0	1	8,42
TRUE	0,285714807	231	9	7	0,02	1	1,73
TRUE	3,36E-08	361	9	7	0,04	1	2,54
TRUE	0,142857724	431	9	7	0,06	1	2,97
TRUE	0,142857848	276	9	7	0,08	1	2,01
TRUE	0,285715638	343	9	7	0,1	1	2,49
TRUE	0,142860984	382	9	7	0,12	1	2,8
TRUE	0,285718605	334	9	7	0,14	1	2,32
TRUE	0,285722046	426	9	7	0,16	1	3,02
TRUE	0,142870387	439	9	7	0,18	1	3,08
TRUE	0,285732063	359	9	7	0,2	1	2,88
TRUE	3,35E-10	778	9	7	0,22	1	5,81
TRUE	0,142900463	283	9	7	0,24	1	2,43
TRUE	6,91E-10	389	9	7	0,26	1	3,18
TRUE	0,142940665	580	9	7	0,28	1	4,52
TRUE	0,000129636	381	9	7	0,3	1	3,17
TRUE	0,000173884	474	9	7	0,32	1	3,74
TRUE	0,143051746	632	9	7	0,34	1	5,14
TRUE	0,143112219	222	9	7	0,36	1	2,06
TRUE	0,286005706	397	9	7	0,38	1	3,39
TRUE	0,000594907	804	9	7	0,4	1	6,58
TRUE	0,286066237	453	9	7	0,42	1	3,73
TRUE	0,289886066	288	9	7	0,44	1	2,68
TRUE	0,02535982	361	9	7	0,46	1	3,43
TRUE	0,200781086	444	9	7	0,48	1	3,85
TRUE	0,298871783	329	9	7	0,5	1	3
TRUE	0,21624152	293	9	7	0,52	1	2,66
TRUE	0,257972534	322	9	7	0,54	1	2,89
TRUE	0,273478506	430	9	7	0,56	1	3,59
TRUE	0,32753534	332	9	7	0,58	1	2,95
TRUE	0,469567687	361	9	7	0,6	1	3,25
TRUE	1,01E-11	4593	9	7	0	2	50,06
TRUE	0,071071721	2199	9	7	0,02	2	23,46
TRUE	1,54E-10	1231	9	7	0,04	2	14,5
TRUE	6,93E-08	1305	9	7	0,06	2	14,95
TRUE	0,142861235	580	9	7	0,08	2	7,81
TRUE	2,98E-09	3858	9	7	0,1	2	43,14
TRUE	4,36E-11	2541	9	7	0,12	2	28,08
TRUE	9,59E-09	4048	9	7	0,14	2	47,94
TRUE	3,25E-11	3428	9	7	0,16	2	38,32
TRUE	2,59E-10	1903	9	7	0,18	2	21,73
TRUE	0,142889282	921	9	7	0,2	2	11,68
TRUE	5,55E-10	836	9	7	0,22	2	10,66
TRUE	8,43E-08	2613	9	7	0,24	2	31,91
TRUE	0,142962138	3158	9	7	0,26	2	38,25
TRUE	0,000153079	2781	9	7	0,28	2	35,47
TRUE	0,144131437	1591	9	7	0,3	2	20,58
TRUE	0,000278832	4441	9	7	0,32	2	56,31
TRUE	0,000341372	1468	9	7	0,34	2	20,19
TRUE	0,000424864	2857	9	7	0,36	2	37,12
TRUE	0,000548687	2242	9	7	0,38	2	30,4
TRUE	0,000974937	2689	9	7	0,4	2	35,47
TRUE	0,001208547	1138	9	7	0,42	2	15,51
TRUE	0,001563784	6835	9	7	0,44	2	93,14
TRUE	0,013576953	1000	9	7	0,46	2	15,27
TRUE	0,079744752	1245	9	7	0,48	2	18,71
TRUE	0,281257232	1648	9	7	0,5	2	23,44
TRUE	0,014204978	1712	9	7	0,52	2	23,33
TRUE	0,015204118	1684	9	7	0,54	2	23,37
TRUE	0,151675991	3166	9	7	0,56	2	43,71
TRUE	0,255653723	1686	9	7	0,58	2	24,75
TRUE	0,018158564	1686	9	7	0,6	2	22,49
TRUE	4,30E-11	1550	9	7	0	3	27,25
TRUE	7,83E-09	3316	9	7	0,02	3	53,24
TRUE	1,73E-10	3291	9	7	0,04	3	55,09
TRUE	0,000315392	1620	9	7	0,06	3	28,55
TRUE	2,51E-10	10614	9	7	0,08	3	167,93
TRUE	0,142952288	2220	9	7	0,1	3	37,43
TRUE	3,02E-09	3607	9	7	0,12	3	60,95
TRUE	0,142875875	2626	9	7	0,14	3	43,36
TRUE	5,18E-10	1320	9	7	0,16	3	24,98
TRUE	5,80E-10	3004	9	7	0,18	3	49,25
TRUE	3,12E-10	2394	9	7	0,2	3	46,21
TRUE	6,63E-10	3244	9	7	0,22	3	57,04
TRUE	0,142896885	817	9	7	0,24	3	17,47
TRUE	0,000122142	6201	9	7	0,26	3	105,48
TRUE	0,14295813	2250	9	7	0,28	3	40,65
TRUE	0,000235432	2644	9	7	0,3	3	49,41
TRUE	0,000358379	2429	9	7	0,32	3	46,62
TRUE	0,143131669	2622	9	7	0,34	3	49,97
TRUE	0,000259399	3576	9	7	0,36	3	67,26
TRUE	0,000621994	2775	9	7	0,38	3	55,67
TRUE	0,143268461	3366	9	7	0,4	3	62,58
TRUE	0,00101274	10740	9	7	0,42	3	204,97
TRUE	0,005274443	5238	9	7	0,44	3	111,03
TRUE	0,013521248	6313	9	7	0,46	3	123,26
TRUE	0,044763597	9173	9	7	0,48	3	173,88
TRUE	0,123593175	17475	9	7	0,5	3	337,76
TRUE	0,046450811	15104	9	7	0,52	3	293,17
TRUE	0,049160819	13221	9	7	0,54	3	266,81
TRUE	0,248713743	4359	9	7	0,56	3	88,12
TRUE	0,001082167	6903	9	7	0,58	3	125,78
TRUE	0,066039602	6184	9	7	0,6	3	124,35
TRUE	0,071451795	4273	9	7	0	4	91,26
TRUE	0,14287492	3915	9	7	0,02	4	90,46
TRUE	3,54E-10	7307	9	7	0,04	4	159,03
TRUE	1,63E-11	6773	9	7	0,06	4	134,58
TRUE	1,18E-11	5234	9	7	0,08	4	107,64
TRUE	8,94E-09	4379	9	7	0,1	4	101,81
TRUE	2,09E-10	3970	9	7	0,12	4	89,47
TRUE	3,69E-10	12958	9	7	0,14	4	260,23
TRUE	0,000101009	4136	9	7	0,16	4	89,64
TRUE	3,68E-10	2248	9	7	0,18	4	63,29
TRUE	0,000121875	8189	9	7	0,2	4	168,39
TRUE	8,05E-10	6915	9	7	0,22	4	147,92
TRUE	8,36E-10	6937	9	7	0,24	4	144,76
TRUE	1,27E-11	6231	9	7	0,26	4	153,04
TRUE	0,000216688	3045	9	7	0,28	4	76,33
TRUE	0,000121876	2082	9	7	0,3	4	56,95
TRUE	0,000259491	3767	9	7	0,32	4	95,77
TRUE	0,00040938	3826	9	7	0,34	4	99,53
TRUE	0,000547442	8102	9	7	0,36	4	206,03
TRUE	0,000866735	2100	9	7	0,38	4	65,71
TRUE	0,000813392	8584	9	7	0,4	4	213,96
TRUE	0,001530603	8032	9	7	0,42	4	212,6
TRUE	0,004481366	7616	9	7	0,44	4	197,77
TRUE	0,003927874	21330	9	7	0,46	4	539,26
TRUE	0,009894273	18483	9	7	0,48	4	458,26
TRUE	0,09498878	17628	9	7	0,5	4	455,72
TRUE	0,011916819	24484	9	7	0,52	4	594,21
TRUE	0,00254745	19579	9	7	0,54	4	490,88
TRUE	0,125241272	8541	9	7	0,56	4	227,11
TRUE	0,015190544	11536	9	7	0,58	4	284,33
TRUE	0,016560969	35443	9	7	0,6	4	928,13
TRUE	0,125000635	303	9	8	0	1	2,1
TRUE	0,125000134	288	9	8	0,02	1	2,09
TRUE	4,83E-08	391	9	8	0,04	1	2,79
TRUE	0,375003112	294	9	8	0,06	1	2,17
TRUE	0,125001497	255	9	8	0,08	1	1,89
TRUE	0,250001999	446	9	8	0,1	1	3,15
TRUE	5,04E-09	358	9	8	0,12	1	2,6
TRUE	0,250004952	355	9	8	0,14	1	2,53
TRUE	0,125002821	376	9	8	0,16	1	2,77
TRUE	0,125019494	422	9	8	0,18	1	3,23
TRUE	0,125028396	366	9	8	0,2	1	2,86
TRUE	0,25004271	228	9	8	0,22	1	1,95
TRUE	0,250059209	287	9	8	0,24	1	2,44
TRUE	0,250013105	197	9	8	0,26	1	1,82
TRUE	0,125121163	288	9	8	0,28	1	2,52
TRUE	0,125162428	435	9	8	0,3	1	3,69
TRUE	0,125138316	329	9	8	0,32	1	3,58
TRUE	0,125094771	287	9	8	0,34	1	3,34
TRUE	0,000397072	422	9	8	0,36	1	4,64
TRUE	0,250415878	383	9	8	0,38	1	4,23
TRUE	0,000747374	416	9	8	0,4	1	4,4
TRUE	0,126037154	492	9	8	0,42	1	5,36
TRUE	0,12887926	1120	9	8	0,44	1	11,84
TRUE	0,027721986	274	9	8	0,46	1	3,24
TRUE	0,303595506	368	9	8	0,48	1	3,29
TRUE	0,245895057	449	9	8	0,5	1	4,6
TRUE	0,268958392	308	9	8	0,52	1	3,61
TRUE	0,202573825	518	9	8	0,54	1	5,39
TRUE	0,264793617	361	9	8	0,56	1	3,96
TRUE	0,378928949	315	9	8	0,58	1	3,25
TRUE	0,296682239	387	9	8	0,6	1	3,86
TRUE	4,81E-09	1370	9	8	0	2	14,97
TRUE	6,31E-09	3478	9	8	0,02	2	38,48
TRUE	3,01E-10	907	9	8	0,04	2	10,66
TRUE	9,53E-08	1584	9	8	0,06	2	17,78
TRUE	1,82E-10	3102	9	8	0,08	2	34,35
TRUE	4,95E-09	1559	9	8	0,1	2	17,46
TRUE	5,16E-10	3759	9	8	0,12	2	43,13
TRUE	1,18E-11	2157	9	8	0,14	2	23,61
TRUE	1,80E-11	4020	9	8	0,16	2	45,93
TRUE	2,23E-11	2237	9	8	0,18	2	26,26
TRUE	4,41E-11	2742	9	8	0,2	2	30,46
TRUE	3,94E-10	1755	9	8	0,22	2	20,15
TRUE	0,12515363	878	9	8	0,24	2	11,85
TRUE	0,000198201	2076	9	8	0,26	2	25,72
TRUE	0,000151615	1090	9	8	0,28	2	14,47
TRUE	0,1250672	1264	9	8	0,3	2	18,58
TRUE	0,126277649	3363	9	8	0,32	2	58,48
TRUE	0,062594483	1165	9	8	0,34	2	20,81
TRUE	0,000538512	5143	9	8	0,36	2	86,54
TRUE	0,000580612	2297	9	8	0,38	2	39,18
TRUE	0,000316403	1845	9	8	0,4	2	31,78
TRUE	0,00160259	2009	9	8	0,42	2	35,88
TRUE	0,0058452	2729	9	8	0,44	2	45,58
TRUE	0,003654179	1691	9	8	0,46	2	29,52
TRUE	0,151307041	1009	9	8	0,48	2	15,68
TRUE	0,012456358	1899	9	8	0,5	2	30,66
TRUE	0,290262116	2804	9	8	0,52	2	48
TRUE	0,014505515	3184	9	8	0,54	2	53,23
TRUE	0,246338366	961	9	8	0,56	2	18,08
TRUE	0,18356527	1633	9	8	0,58	2	26,52
TRUE	0,017403094	1370	9	8	0,6	2	21,36
TRUE	1,23E-11	2551	9	8	0	3	41,29
TRUE	7,62E-09	4131	9	8	0,02	3	68,83
TRUE	8,51E-08	1897	9	8	0,04	3	31,63
TRUE	4,44E-09	5135	9	8	0,06	3	79,74
TRUE	2,95E-10	2839	9	8	0,08	3	47,04
TRUE	4,82E-09	4042	9	8	0,1	3	65,3
TRUE	7,16E-10	3957	9	8	0,12	3	62,47
TRUE	3,12E-10	2301	9	8	0,14	3	37,99
TRUE	0,125121757	1115	9	8	0,16	3	21,19
TRUE	1,59E-11	2768	9	8	0,18	3	45,77
TRUE	0,125039071	2747	9	8	0,2	3	45,84
TRUE	0,125060589	3148	9	8	0,22	3	52,56
TRUE	8,84E-10	1972	9	8	0,24	3	37,1
TRUE	0,000130669	2605	9	8	0,26	3	45,39
TRUE	0,000175743	6940	9	8	0,28	3	125,56
TRUE	0,125101986	1279	9	8	0,3	3	26,51
TRUE	0,000221062	3816	9	8	0,32	3	92,88
TRUE	0,000312496	1615	9	8	0,34	3	42,91
TRUE	0,000218777	3848	9	8	0,36	3	89,01
TRUE	0,125306028	1126	9	8	0,38	3	34,93
TRUE	0,000524489	6615	9	8	0,4	3	156,67
TRUE	0,125920875	2163	9	8	0,42	3	55,7
TRUE	0,001988333	3242	9	8	0,44	3	80,28
TRUE	0,01926561	9018	9	8	0,46	3	225,54
TRUE	0,139728353	5298	9	8	0,48	3	108,88
TRUE	0,211570682	3135	9	8	0,5	3	83,66
TRUE	0,141005084	3931	9	8	0,52	3	90,75
TRUE	0,088446849	13012	9	8	0,54	3	318,26
TRUE	0,155404132	5323	9	8	0,56	3	129,58
TRUE	0,000973276	11658	9	8	0,58	3	259,64
TRUE	0,185261986	3410	9	8	0,6	3	81,85
TRUE	9,08E-09	5265	9	8	0	4	109,75
TRUE	9,42E-09	7188	9	8	0,02	4	140,81
TRUE	3,62E-09	11343	9	8	0,04	4	240,68
TRUE	5,54E-11	31504	9	8	0,06	4	653,24
TRUE	1,67E-11	4072	9	8	0,08	4	93,57
TRUE	9,60E-09	6884	9	8	0,1	4	144,34
TRUE	1,64E-11	3770	9	8	0,12	4	82,13
TRUE	5,85E-11	3270	9	8	0,14	4	71,85
TRUE	0,000101105	5861	9	8	0,16	4	132,03
TRUE	4,26E-10	4241	9	8	0,18	4	95,73
TRUE	0,000134025	2763	9	8	0,2	4	65,53
TRUE	7,88E-10	7250	9	8	0,22	4	149,98
TRUE	0,000169995	14076	9	8	0,24	4	307,46
TRUE	7,66E-10	2847	9	8	0,26	4	71,26
TRUE	0,000283532	3767	9	8	0,28	4	89,72
TRUE	0,000134878	9275	9	8	0,3	4	266,73
TRUE	8,60E-10	4794	9	8	0,32	4	152,86
TRUE	0,000382043	4835	9	8	0,34	4	153,54
TRUE	0,000373113	1987	9	8	0,36	4	69,74
TRUE	0,125292258	5020	9	8	0,38	4	160,75
TRUE	0,000822625	2390	9	8	0,4	4	84,89
TRUE	0,001162367	6145	9	8	0,42	4	195,99
TRUE	0,067926256	8262	9	8	0,44	4	272,81
TRUE	0,002275147	18772	9	8	0,46	4	553,14
TRUE	0,000190151	7918	9	8	0,48	4	224,89
TRUE	0,003561697	38572	9	8	0,5	4	1129,13
TRUE	0,104519622	25941	9	8	0,52	4	793,8
TRUE	0,015587129	10526	9	8	0,54	4	322,3
TRUE	0,001890792	32566	9	8	0,56	4	1005,9
TRUE	0,015082619	5260	9	8	0,58	4	157,29
TRUE	0,01048645	13555	9	8	0,6	4	381,61
TRUE	0,222222583	515	9	9	0	1	4,14
TRUE	0,222222794	340	9	9	0,02	1	2,79
