changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged iter nsites nqubits0 h nlayers time
true 108 5 4 0.0 1 0.49
true 321 5 4 0.0 2 2.69
true 723 5 4 0.0 3 8.16
true 839 5 4 0.0 4 12.41
true 85 5 4 0.02040816326530612 1 0.43
true 227 5 4 0.02040816326530612 2 2.07
true 452 5 4 0.02040816326530612 3 5.39
true 1040 5 4 0.02040816326530612 4 15.55
true 94 5 4 0.04081632653061224 1 0.51
true 322 5 4 0.04081632653061224 2 2.59
true 639 5 4 0.04081632653061224 3 7.2
true 665 5 4 0.04081632653061224 4 10.14
true 86 5 4 0.061224489795918366 1 0.47
true 307 5 4 0.061224489795918366 2 2.68
true 672 5 4 0.061224489795918366 3 7.99
true 1751 5 4 0.061224489795918366 4 23.45
true 107 5 4 0.08163265306122448 1 0.56
true 897 5 4 0.08163265306122448 2 6.85
true 566 5 4 0.08163265306122448 3 6.55
true 599 5 4 0.08163265306122448 4 9.67
true 119 5 4 0.10204081632653061 1 0.6
true 470 5 4 0.10204081632653061 2 3.67
true 430 5 4 0.10204081632653061 3 5.32
true 971 5 4 0.10204081632653061 4 14.51
true 116 5 4 0.12244897959183673 1 0.6
true 307 5 4 0.12244897959183673 2 2.58
true 435 5 4 0.12244897959183673 3 5.3
true 736 5 4 0.12244897959183673 4 11.41
true 103 5 4 0.14285714285714285 1 0.53
true 316 5 4 0.14285714285714285 2 2.85
true 1136 5 4 0.14285714285714285 3 12.42
true 774 5 4 0.14285714285714285 4 12.17
true 88 5 4 0.16326530612244897 1 0.49
true 290 5 4 0.16326530612244897 2 2.61
true 1875 5 4 0.16326530612244897 3 20.07
true 1179 5 4 0.16326530612244897 4 16.21
true 88 5 4 0.1836734693877551 1 0.46
true 426 5 4 0.1836734693877551 2 3.3
true 656 5 4 0.1836734693877551 3 7.57
true 1339 5 4 0.1836734693877551 4 19.0
true 120 5 4 0.20408163265306123 1 0.64
true 329 5 4 0.20408163265306123 2 2.85
true 710 5 4 0.20408163265306123 3 7.89
true 1465 5 4 0.20408163265306123 4 20.39
true 111 5 4 0.22448979591836735 1 0.56
true 332 5 4 0.22448979591836735 2 2.88
true 1177 5 4 0.22448979591836735 3 12.93
true 2521 5 4 0.22448979591836735 4 32.67
true 155 5 4 0.24489795918367346 1 0.76
true 1418 5 4 0.24489795918367346 2 11.34
true 821 5 4 0.24489795918367346 3 9.18
true 2174 5 4 0.24489795918367346 4 28.11
true 98 5 4 0.2653061224489796 1 0.52
true 762 5 4 0.2653061224489796 2 5.97
true 1017 5 4 0.2653061224489796 3 10.91
true 1456 5 4 0.2653061224489796 4 19.79
true 107 5 4 0.2857142857142857 1 0.57
true 339 5 4 0.2857142857142857 2 2.77
true 1096 5 4 0.2857142857142857 3 11.94
true 3726 5 4 0.2857142857142857 4 48.71
true 90 5 4 0.30612244897959184 1 0.48
true 483 5 4 0.30612244897959184 2 3.71
true 863 5 4 0.30612244897959184 3 9.48
true 4895 5 4 0.30612244897959184 4 63.97
true 161 5 4 0.32653061224489793 1 0.79
true 630 5 4 0.32653061224489793 2 5.09
true 1326 5 4 0.32653061224489793 3 13.92
true 3218 5 4 0.32653061224489793 4 41.69
true 114 5 4 0.3469387755102041 1 0.58
true 222 5 4 0.3469387755102041 2 2.06
true 1142 5 4 0.3469387755102041 3 11.78
true 911 5 4 0.3469387755102041 4 13.67
true 83 5 4 0.3673469387755102 1 0.46
true 560 5 4 0.3673469387755102 2 4.26
true 1138 5 4 0.3673469387755102 3 11.74
true 3226 5 4 0.3673469387755102 4 40.78
true 95 5 4 0.3877551020408163 1 0.76
true 851 5 4 0.3877551020408163 2 6.85
true 1458 5 4 0.3877551020408163 3 14.78
true 2498 5 4 0.3877551020408163 4 32.47
true 74 5 4 0.40816326530612246 1 0.42
true 552 5 4 0.40816326530612246 2 4.34
true 896 5 4 0.40816326530612246 3 9.51
true 3204 5 4 0.40816326530612246 4 40.88
true 83 5 4 0.42857142857142855 1 0.92
true 439 5 4 0.42857142857142855 2 3.52
true 1028 5 4 0.42857142857142855 3 10.98
true 1252 5 4 0.42857142857142855 4 16.97
true 75 5 4 0.4489795918367347 1 0.43
true 1123 5 4 0.4489795918367347 2 8.71
true 811 5 4 0.4489795918367347 3 8.79
true 2271 5 4 0.4489795918367347 4 29.97
true 81 5 4 0.46938775510204084 1 0.46
true 357 5 4 0.46938775510204084 2 3.0
true 2714 5 4 0.46938775510204084 3 27.62
true 3235 5 4 0.46938775510204084 4 40.78
true 104 5 4 0.4897959183673469 1 0.55
true 468 5 4 0.4897959183673469 2 3.66
true 1846 5 4 0.4897959183673469 3 19.78
true 1972 5 4 0.4897959183673469 4 26.39
true 136 5 4 0.5102040816326531 1 0.67
true 414 5 4 0.5102040816326531 2 3.26
true 2536 5 4 0.5102040816326531 3 25.52
true 4052 5 4 0.5102040816326531 4 49.4
true 206 5 4 0.5306122448979592 1 1.04
true 757 5 4 0.5306122448979592 2 5.91
true 2079 5 4 0.5306122448979592 3 22.07
true 5146 5 4 0.5306122448979592 4 64.57
true 83 5 4 0.5510204081632653 1 0.47
true 565 5 4 0.5510204081632653 2 4.54
true 1757 5 4 0.5510204081632653 3 18.66
true 1533 5 4 0.5510204081632653 4 20.77
true 120 5 4 0.5714285714285714 1 0.62
true 520 5 4 0.5714285714285714 2 4.09
true 1985 5 4 0.5714285714285714 3 20.69
true 4878 5 4 0.5714285714285714 4 60.36
true 174 5 4 0.5918367346938775 1 0.86
true 613 5 4 0.5918367346938775 2 4.95
true 1347 5 4 0.5918367346938775 3 14.23
true 4812 5 4 0.5918367346938775 4 60.13
true 169 5 4 0.6122448979591837 1 0.84
true 367 5 4 0.6122448979591837 2 3.29
true 508 5 4 0.6122448979591837 3 6.26
true 2146 5 4 0.6122448979591837 4 27.01
true 134 5 4 0.6326530612244898 1 0.67
true 1088 5 4 0.6326530612244898 2 8.42
true 2425 5 4 0.6326530612244898 3 23.88
true 3762 5 4 0.6326530612244898 4 45.73
true 94 5 4 0.6530612244897959 1 0.49
true 223 5 4 0.6530612244897959 2 2.22
true 1363 5 4 0.6530612244897959 3 14.07
true 3176 5 4 0.6530612244897959 4 40.4
true 148 5 4 0.673469387755102 1 0.73
true 499 5 4 0.673469387755102 2 3.79
true 3497 5 4 0.673469387755102 3 34.88
true 2479 5 4 0.673469387755102 4 32.49
true 118 5 4 0.6938775510204082 1 0.73
true 573 5 4 0.6938775510204082 2 4.35
true 1534 5 4 0.6938775510204082 3 15.96
true 3260 5 4 0.6938775510204082 4 40.7
true 75 5 4 0.7142857142857143 1 0.43
true 583 5 4 0.7142857142857143 2 4.55
true 2369 5 4 0.7142857142857143 3 23.0
true 3211 5 4 0.7142857142857143 4 40.08
true 162 5 4 0.7346938775510204 1 0.83
true 524 5 4 0.7346938775510204 2 4.18
true 1697 5 4 0.7346938775510204 3 17.5
true 2209 5 4 0.7346938775510204 4 28.77
true 82 5 4 0.7551020408163265 1 0.46
true 576 5 4 0.7551020408163265 2 4.68
true 1041 5 4 0.7551020408163265 3 11.29
true 3041 5 4 0.7551020408163265 4 37.9
true 129 5 4 0.7755102040816326 1 1.03
true 412 5 4 0.7755102040816326 2 3.34
true 515 5 4 0.7755102040816326 3 6.1
true 5773 5 4 0.7755102040816326 4 71.45
true 99 5 4 0.7959183673469388 1 0.52
true 555 5 4 0.7959183673469388 2 4.18
true 819 5 4 0.7959183673469388 3 8.83
true 1731 5 4 0.7959183673469388 4 22.88
true 97 5 4 0.8163265306122449 1 0.52
true 526 5 4 0.8163265306122449 2 4.27
true 614 5 4 0.8163265306122449 3 6.98
true 4001 5 4 0.8163265306122449 4 50.24
true 102 5 4 0.8367346938775511 1 0.58
true 420 5 4 0.8367346938775511 2 3.27
true 3127 5 4 0.8367346938775511 3 30.59
true 964 5 4 0.8367346938775511 4 14.1
true 108 5 4 0.8571428571428571 1 0.55
true 284 5 4 0.8571428571428571 2 2.48
true 979 5 4 0.8571428571428571 3 10.63
true 1634 5 4 0.8571428571428571 4 21.38
true 88 5 4 0.8775510204081632 1 0.48
true 509 5 4 0.8775510204081632 2 3.95
true 1465 5 4 0.8775510204081632 3 14.79
true 1141 5 4 0.8775510204081632 4 15.68
true 116 5 4 0.8979591836734694 1 0.61
true 623 5 4 0.8979591836734694 2 4.67
true 2846 5 4 0.8979591836734694 3 28.3
true 2529 5 4 0.8979591836734694 4 32.6
true 115 5 4 0.9183673469387755 1 0.59
true 1018 5 4 0.9183673469387755 2 7.86
true 1204 5 4 0.9183673469387755 3 12.12
true 4006 5 4 0.9183673469387755 4 50.74
true 95 5 4 0.9387755102040817 1 0.63
true 1585 5 4 0.9387755102040817 2 12.41
true 2472 5 4 0.9387755102040817 3 24.7
true 2509 5 4 0.9387755102040817 4 32.84
true 180 5 4 0.9591836734693877 1 1.06
true 698 5 4 0.9591836734693877 2 5.4
true 2770 5 4 0.9591836734693877 3 27.61
true 4133 5 4 0.9591836734693877 4 51.97
true 170 5 4 0.9795918367346939 1 0.84
true 1012 5 4 0.9795918367346939 2 7.74
true 1583 5 4 0.9795918367346939 3 15.86
true 5309 5 4 0.9795918367346939 4 66.36
true 133 5 4 1.0 1 0.68
true 533 5 4 1.0 2 4.21
true 2672 5 4 1.0 3 27.11
true 4812 5 4 1.0 4 59.55
true 122 5 5 0.0 1 0.55
true 294 5 5 0.0 2 2.45
true 1020 5 5 0.0 3 10.61
true 1705 5 5 0.0 4 23.56
true 169 5 5 0.02040816326530612 1 0.79
true 328 5 5 0.02040816326530612 2 2.64
true 1494 5 5 0.02040816326530612 3 15.69
true 1271 5 5 0.02040816326530612 4 17.75
true 84 5 5 0.04081632653061224 1 0.46
true 475 5 5 0.04081632653061224 2 3.66
true 609 5 5 0.04081632653061224 3 7.16
true 1806 5 5 0.04081632653061224 4 23.81
true 147 5 5 0.061224489795918366 1 0.99
true 495 5 5 0.061224489795918366 2 3.92
true 874 5 5 0.061224489795918366 3 9.5
true 850 5 5 0.061224489795918366 4 12.21
true 111 5 5 0.08163265306122448 1 0.58
true 325 5 5 0.08163265306122448 2 2.74
true 410 5 5 0.08163265306122448 3 5.27
true 900 5 5 0.08163265306122448 4 13.22
true 99 5 5 0.10204081632653061 1 0.52
true 489 5 5 0.10204081632653061 2 3.97
true 946 5 5 0.10204081632653061 3 10.47
true 1049 5 5 0.10204081632653061 4 15.25
true 125 5 5 0.12244897959183673 1 0.64
true 479 5 5 0.12244897959183673 2 3.71
true 827 5 5 0.12244897959183673 3 9.39
true 1131 5 5 0.12244897959183673 4 16.47
true 154 5 5 0.14285714285714285 1 0.8
true 844 5 5 0.14285714285714285 2 6.66
true 1105 5 5 0.14285714285714285 3 12.2
true 1752 5 5 0.14285714285714285 4 22.71
true 92 5 5 0.16326530612244897 1 0.89
true 220 5 5 0.16326530612244897 2 2.05
true 879 5 5 0.16326530612244897 3 9.67
true 1406 5 5 0.16326530612244897 4 18.67
true 125 5 5 0.1836734693877551 1 0.9
true 380 5 5 0.1836734693877551 2 3.16
true 1092 5 5 0.1836734693877551 3 11.66
true 1334 5 5 0.1836734693877551 4 18.59
true 95 5 5 0.20408163265306123 1 0.5
true 229 5 5 0.20408163265306123 2 1.99
true 579 5 5 0.20408163265306123 3 6.72
true 3565 5 5 0.20408163265306123 4 44.93
true 150 5 5 0.22448979591836735 1 1.0
true 1011 5 5 0.22448979591836735 2 7.72
true 1465 5 5 0.22448979591836735 3 15.07
true 1981 5 5 0.22448979591836735 4 25.73
true 147 5 5 0.24489795918367346 1 0.76
true 410 5 5 0.24489795918367346 2 3.27
true 780 5 5 0.24489795918367346 3 8.85
true 2294 5 5 0.24489795918367346 4 30.23
true 158 5 5 0.2653061224489796 1 0.82
true 299 5 5 0.2653061224489796 2 2.6
true 549 5 5 0.2653061224489796 3 6.61
true 2193 5 5 0.2653061224489796 4 28.85
true 99 5 5 0.2857142857142857 1 0.56
true 594 5 5 0.2857142857142857 2 4.82
true 679 5 5 0.2857142857142857 3 7.63
true 959 5 5 0.2857142857142857 4 13.97
true 167 5 5 0.30612244897959184 1 0.86
true 710 5 5 0.30612244897959184 2 5.9
true 1259 5 5 0.30612244897959184 3 12.86
true 674 5 5 0.30612244897959184 4 11.2
true 200 5 5 0.32653061224489793 1 0.99
true 1362 5 5 0.32653061224489793 2 10.25
true 1726 5 5 0.32653061224489793 3 17.7
true 1879 5 5 0.32653061224489793 4 25.04
true 117 5 5 0.3469387755102041 1 0.61
true 633 5 5 0.3469387755102041 2 4.9
true 1605 5 5 0.3469387755102041 3 16.92
true 3108 5 5 0.3469387755102041 4 39.16
true 95 5 5 0.3673469387755102 1 0.53
true 533 5 5 0.3673469387755102 2 4.21
true 2048 5 5 0.3673469387755102 3 21.19
true 3740 5 5 0.3673469387755102 4 46.56
true 149 5 5 0.3877551020408163 1 0.79
true 488 5 5 0.3877551020408163 2 4.02
true 3301 5 5 0.3877551020408163 3 33.17
true 2938 5 5 0.3877551020408163 4 37.51
true 109 5 5 0.40816326530612246 1 0.59
true 1249 5 5 0.40816326530612246 2 9.59
true 705 5 5 0.40816326530612246 3 7.93
true 3411 5 5 0.40816326530612246 4 43.55
true 113 5 5 0.42857142857142855 1 0.8
true 840 5 5 0.42857142857142855 2 6.53
true 1673 5 5 0.42857142857142855 3 16.63
true 3355 5 5 0.42857142857142855 4 41.8
true 124 5 5 0.4489795918367347 1 0.65
true 452 5 5 0.4489795918367347 2 3.72
true 4077 5 5 0.4489795918367347 3 42.35
true 1910 5 5 0.4489795918367347 4 24.76
true 123 5 5 0.46938775510204084 1 0.63
true 516 5 5 0.46938775510204084 2 4.37
true 2639 5 5 0.46938775510204084 3 27.17
true 4542 5 5 0.46938775510204084 4 56.36
true 80 5 5 0.4897959183673469 1 0.45
true 470 5 5 0.4897959183673469 2 3.89
true 1813 5 5 0.4897959183673469 3 19.17
true 2296 5 5 0.4897959183673469 4 30.39
true 152 5 5 0.5102040816326531 1 0.89
true 925 5 5 0.5102040816326531 2 7.27
true 2716 5 5 0.5102040816326531 3 26.61
true 3021 5 5 0.5102040816326531 4 39.18
true 122 5 5 0.5306122448979592 1 0.64
true 400 5 5 0.5306122448979592 2 3.35
true 859 5 5 0.5306122448979592 3 9.52
true 2441 5 5 0.5306122448979592 4 30.42
true 170 5 5 0.5510204081632653 1 1.31
true 372 5 5 0.5510204081632653 2 3.05
true 4776 5 5 0.5510204081632653 3 49.01
true 4439 5 5 0.5510204081632653 4 55.17
true 158 5 5 0.5714285714285714 1 0.84
true 646 5 5 0.5714285714285714 2 5.05
true 876 5 5 0.5714285714285714 3 9.23
true 3599 5 5 0.5714285714285714 4 47.47
true 143 5 5 0.5918367346938775 1 0.74
true 335 5 5 0.5918367346938775 2 2.87
true 1596 5 5 0.5918367346938775 3 16.38
true 1901 5 5 0.5918367346938775 4 25.26
true 154 5 5 0.6122448979591837 1 0.77
true 415 5 5 0.6122448979591837 2 3.54
true 1453 5 5 0.6122448979591837 3 15.36
true 5533 5 5 0.6122448979591837 4 71.89
true 201 5 5 0.6326530612244898 1 1.55
true 594 5 5 0.6326530612244898 2 4.7
true 1069 5 5 0.6326530612244898 3 11.81
true 2317 5 5 0.6326530612244898 4 30.72
true 210 5 5 0.6530612244897959 1 1.06
true 772 5 5 0.6530612244897959 2 6.11
true 1605 5 5 0.6530612244897959 3 16.21
true 3531 5 5 0.6530612244897959 4 44.53
true 159 5 5 0.673469387755102 1 0.8
true 338 5 5 0.673469387755102 2 2.82
true 1724 5 5 0.673469387755102 3 17.68
true 3745 5 5 0.673469387755102 4 46.79
true 116 5 5 0.6938775510204082 1 0.63
true 1032 5 5 0.6938775510204082 2 8.27
true 1358 5 5 0.6938775510204082 3 14.36
true 4811 5 5 0.6938775510204082 4 61.89
true 117 5 5 0.7142857142857143 1 0.65
true 457 5 5 0.7142857142857143 2 3.71
true 832 5 5 0.7142857142857143 3 9.47
true 1330 5 5 0.7142857142857143 4 18.3
true 177 5 5 0.7346938775510204 1 0.9
true 1244 5 5 0.7346938775510204 2 9.58
true 1302 5 5 0.7346938775510204 3 13.38
true 2591 5 5 0.7346938775510204 4 34.32
true 123 5 5 0.7551020408163265 1 0.65
true 534 5 5 0.7551020408163265 2 4.29
true 3018 5 5 0.7551020408163265 3 30.32
true 2864 5 5 0.7551020408163265 4 38.12
true 161 5 5 0.7755102040816326 1 0.82
true 911 5 5 0.7755102040816326 2 7.26
true 3101 5 5 0.7755102040816326 3 31.46
true 1884 5 5 0.7755102040816326 4 25.12
true 121 5 5 0.7959183673469388 1 0.62
true 1097 5 5 0.7959183673469388 2 8.75
true 1961 5 5 0.7959183673469388 3 20.67
true 1706 5 5 0.7959183673469388 4 23.33
true 201 5 5 0.8163265306122449 1 0.97
true 695 5 5 0.8163265306122449 2 5.82
true 2985 5 5 0.8163265306122449 3 30.18
true 3231 5 5 0.8163265306122449 4 41.02
true 103 5 5 0.8367346938775511 1 0.56
true 1005 5 5 0.8367346938775511 2 7.83
true 2025 5 5 0.8367346938775511 3 20.6
true 5687 5 5 0.8367346938775511 4 72.3
true 102 5 5 0.8571428571428571 1 0.56
true 1011 5 5 0.8571428571428571 2 7.78
true 1735 5 5 0.8571428571428571 3 17.42
true 5470 5 5 0.8571428571428571 4 67.13
true 106 5 5 0.8775510204081632 1 0.56
true 1051 5 5 0.8775510204081632 2 8.28
true 2934 5 5 0.8775510204081632 3 29.82
true 4006 5 5 0.8775510204081632 4 50.55
true 172 5 5 0.8979591836734694 1 0.85
true 882 5 5 0.8979591836734694 2 6.77
true 1902 5 5 0.8979591836734694 3 19.8
true 8832 5 5 0.8979591836734694 4 109.93
true 139 5 5 0.9183673469387755 1 0.74
true 579 5 5 0.9183673469387755 2 4.6
true 2810 5 5 0.9183673469387755 3 29.05
true 7316 5 5 0.9183673469387755 4 91.55
true 113 5 5 0.9387755102040817 1 0.62
true 1093 5 5 0.9387755102040817 2 8.64
true 1993 5 5 0.9387755102040817 3 19.85
true 3632 5 5 0.9387755102040817 4 46.06
true 121 5 5 0.9591836734693877 1 0.65
true 477 5 5 0.9591836734693877 2 3.69
true 1567 5 5 0.9591836734693877 3 16.38
true 4137 5 5 0.9591836734693877 4 53.71
true 122 5 5 0.9795918367346939 1 1.07
true 1138 5 5 0.9795918367346939 2 8.87
true 1439 5 5 0.9795918367346939 3 14.94
true 2065 5 5 0.9795918367346939 4 27.38
true 159 5 5 1.0 1 0.81
true 785 5 5 1.0 2 6.14
true 1906 5 5 1.0 3 19.5
true 2140 5 5 1.0 4 27.08
true 99 6 1 0.0 1 0.53
true 247 6 1 0.0 2 2.63
true 1680 6 1 0.0 3 20.98
true 834 6 1 0.0 4 15.64
true 135 6 1 0.02040816326530612 1 0.69
true 458 6 1 0.02040816326530612 2 4.35
true 503 6 1 0.02040816326530612 3 8.21
true 611 6 1 0.02040816326530612 4 12.44
true 94 6 1 0.04081632653061224 1 0.51
true 199 6 1 0.04081632653061224 2 2.17
true 412 6 1 0.04081632653061224 3 6.37
true 740 6 1 0.04081632653061224 4 13.88
true 107 6 1 0.061224489795918366 1 0.55
true 278 6 1 0.061224489795918366 2 2.92
true 453 6 1 0.061224489795918366 3 6.75
true 868 6 1 0.061224489795918366 4 17.12
true 109 6 1 0.08163265306122448 1 0.55
true 476 6 1 0.08163265306122448 2 4.4
true 604 6 1 0.08163265306122448 3 8.68
true 675 6 1 0.08163265306122448 4 13.05
true 135 6 1 0.10204081632653061 1 0.68
true 280 6 1 0.10204081632653061 2 2.9
true 705 6 1 0.10204081632653061 3 9.23
true 1013 6 1 0.10204081632653061 4 19.92
true 99 6 1 0.12244897959183673 1 0.59
true 248 6 1 0.12244897959183673 2 2.96
true 505 6 1 0.12244897959183673 3 7.86
true 973 6 1 0.12244897959183673 4 19.86
true 89 6 1 0.14285714285714285 1 0.58
true 505 6 1 0.14285714285714285 2 5.38
true 634 6 1 0.14285714285714285 3 9.45
true 603 6 1 0.14285714285714285 4 13.91
true 107 6 1 0.16326530612244897 1 0.63
true 470 6 1 0.16326530612244897 2 4.41
true 715 6 1 0.16326530612244897 3 10.81
true 830 6 1 0.16326530612244897 4 16.78
true 98 6 1 0.1836734693877551 1 0.63
true 438 6 1 0.1836734693877551 2 4.51
true 921 6 1 0.1836734693877551 3 13.08
true 576 6 1 0.1836734693877551 4 13.5
true 103 6 1 0.20408163265306123 1 0.64
true 273 6 1 0.20408163265306123 2 3.14
true 817 6 1 0.20408163265306123 3 12.43
true 673 6 1 0.20408163265306123 4 13.65
true 101 6 1 0.22448979591836735 1 0.61
true 431 6 1 0.22448979591836735 2 4.45
true 755 6 1 0.22448979591836735 3 10.26
true 1247 6 1 0.22448979591836735 4 24.41
true 87 6 1 0.24489795918367346 1 0.55
true 414 6 1 0.24489795918367346 2 4.33
true 1116 6 1 0.24489795918367346 3 15.28
true 3263 6 1 0.24489795918367346 4 51.04
true 82 6 1 0.2653061224489796 1 0.74
true 307 6 1 0.2653061224489796 2 3.53
true 1572 6 1 0.2653061224489796 3 20.3
true 1460 6 1 0.2653061224489796 4 26.16
true 101 6 1 0.2857142857142857 1 0.67
true 410 6 1 0.2857142857142857 2 4.06
true 1924 6 1 0.2857142857142857 3 24.04
true 7446 6 1 0.2857142857142857 4 117.77
true 92 6 1 0.30612244897959184 1 0.9
true 540 6 1 0.30612244897959184 2 5.14
true 867 6 1 0.30612244897959184 3 12.54
true 4075 6 1 0.30612244897959184 4 67.58
true 122 6 1 0.32653061224489793 1 0.71
true 262 6 1 0.32653061224489793 2 2.9
true 693 6 1 0.32653061224489793 3 10.06
true 5101 6 1 0.32653061224489793 4 81.81
true 98 6 1 0.3469387755102041 1 0.89
true 265 6 1 0.3469387755102041 2 2.95
true 1625 6 1 0.3469387755102041 3 21.62
true 2769 6 1 0.3469387755102041 4 44.34
true 116 6 1 0.3673469387755102 1 0.73
true 384 6 1 0.3673469387755102 2 3.9
true 646 6 1 0.3673469387755102 3 10.31
true 4828 6 1 0.3673469387755102 4 78.39
true 136 6 1 0.3877551020408163 1 0.85
true 280 6 1 0.3877551020408163 2 3.08
true 1869 6 1 0.3877551020408163 3 23.42
true 3121 6 1 0.3877551020408163 4 48.92
true 103 6 1 0.40816326530612246 1 0.69
true 492 6 1 0.40816326530612246 2 4.83
true 1381 6 1 0.40816326530612246 3 18.47
true 4345 6 1 0.40816326530612246 4 68.77
true 165 6 1 0.42857142857142855 1 1.54
true 268 6 1 0.42857142857142855 2 3.07
true 664 6 1 0.42857142857142855 3 9.83
true 1697 6 1 0.42857142857142855 4 28.17
true 113 6 1 0.4489795918367347 1 0.67
true 295 6 1 0.4489795918367347 2 3.27
true 941 6 1 0.4489795918367347 3 12.54
true 3421 6 1 0.4489795918367347 4 56.48
true 119 6 1 0.46938775510204084 1 0.75
true 373 6 1 0.46938775510204084 2 3.83
true 2940 6 1 0.46938775510204084 3 35.69
true 3940 6 1 0.46938775510204084 4 64.03
true 100 6 1 0.4897959183673469 1 0.63
true 511 6 1 0.4897959183673469 2 4.94
true 1574 6 1 0.4897959183673469 3 20.73
true 979 6 1 0.4897959183673469 4 18.19
true 94 6 1 0.5102040816326531 1 0.6
true 687 6 1 0.5102040816326531 2 6.51
true 1235 6 1 0.5102040816326531 3 15.64
true 5896 6 1 0.5102040816326531 4 95.55
true 112 6 1 0.5306122448979592 1 0.96
true 536 6 1 0.5306122448979592 2 5.31
true 3827 6 1 0.5306122448979592 3 47.39
true 4675 6 1 0.5306122448979592 4 75.56
true 121 6 1 0.5510204081632653 1 0.69
true 329 6 1 0.5510204081632653 2 3.7
true 870 6 1 0.5510204081632653 3 12.54
true 2117 6 1 0.5510204081632653 4 37.09
true 95 6 1 0.5714285714285714 1 0.61
true 237 6 1 0.5714285714285714 2 2.82
true 1344 6 1 0.5714285714285714 3 17.14
true 6657 6 1 0.5714285714285714 4 105.49
true 97 6 1 0.5918367346938775 1 0.97
true 575 6 1 0.5918367346938775 2 5.38
true 1678 6 1 0.5918367346938775 3 21.18
true 6196 6 1 0.5918367346938775 4 102.25
true 99 6 1 0.6122448979591837 1 0.63
true 523 6 1 0.6122448979591837 2 5.23
true 2125 6 1 0.6122448979591837 3 28.38
true 5516 6 1 0.6122448979591837 4 87.13
true 103 6 1 0.6326530612244898 1 0.64
true 613 6 1 0.6326530612244898 2 6.5
true 3091 6 1 0.6326530612244898 3 38.19
true 7699 6 1 0.6326530612244898 4 121.32
true 91 6 1 0.6530612244897959 1 0.6
true 572 6 1 0.6530612244897959 2 5.68
true 1155 6 1 0.6530612244897959 3 15.15
true 5935 6 1 0.6530612244897959 4 94.67
true 115 6 1 0.673469387755102 1 0.68
true 382 6 1 0.673469387755102 2 3.86
true 2347 6 1 0.673469387755102 3 29.11
true 3116 6 1 0.673469387755102 4 50.44
true 95 6 1 0.6938775510204082 1 0.6
true 389 6 1 0.6938775510204082 2 3.96
true 4940 6 1 0.6938775510204082 3 61.92
true 4763 6 1 0.6938775510204082 4 74.92
true 142 6 1 0.7142857142857143 1 0.82
true 250 6 1 0.7142857142857143 2 3.02
true 2416 6 1 0.7142857142857143 3 30.57
true 1897 6 1 0.7142857142857143 4 31.26
true 110 6 1 0.7346938775510204 1 0.72
true 261 6 1 0.7346938775510204 2 3.19
true 709 6 1 0.7346938775510204 3 10.06
true 5717 6 1 0.7346938775510204 4 88.96
true 176 6 1 0.7551020408163265 1 1.08
true 340 6 1 0.7551020408163265 2 3.67
true 1231 6 1 0.7551020408163265 3 16.63
true 6047 6 1 0.7551020408163265 4 92.65
true 91 6 1 0.7755102040816326 1 0.56
true 414 6 1 0.7755102040816326 2 4.13
true 3751 6 1 0.7755102040816326 3 46.22
true 4827 6 1 0.7755102040816326 4 73.32
true 118 6 1 0.7959183673469388 1 0.7
true 540 6 1 0.7959183673469388 2 5.28
true 3458 6 1 0.7959183673469388 3 41.23
true 5767 6 1 0.7959183673469388 4 88.77
true 139 6 1 0.8163265306122449 1 0.8
true 418 6 1 0.8163265306122449 2 4.39
true 2911 6 1 0.8163265306122449 3 36.61
true 2182 6 1 0.8163265306122449 4 36.12
true 111 6 1 0.8367346938775511 1 0.66
true 314 6 1 0.8367346938775511 2 3.49
true 2621 6 1 0.8367346938775511 3 32.94
true 3239 6 1 0.8367346938775511 4 52.41
true 99 6 1 0.8571428571428571 1 0.6
true 718 6 1 0.8571428571428571 2 6.76
true 2731 6 1 0.8571428571428571 3 33.62
true 3582 6 1 0.8571428571428571 4 55.48
true 96 6 1 0.8775510204081632 1 0.58
true 301 6 1 0.8775510204081632 2 3.49
true 2662 6 1 0.8775510204081632 3 32.61
true 8567 6 1 0.8775510204081632 4 129.9
true 106 6 1 0.8979591836734694 1 0.62
true 868 6 1 0.8979591836734694 2 8.24
true 1757 6 1 0.8979591836734694 3 22.67
true 4342 6 1 0.8979591836734694 4 70.11
true 113 6 1 0.9183673469387755 1 0.68
true 333 6 1 0.9183673469387755 2 3.67
true 3632 6 1 0.9183673469387755 3 45.7
true 5853 6 1 0.9183673469387755 4 89.02
true 115 6 1 0.9387755102040817 1 0.72
true 267 6 1 0.9387755102040817 2 2.95
true 3143 6 1 0.9387755102040817 3 39.08
true 7458 6 1 0.9387755102040817 4 116.56
true 162 6 1 0.9591836734693877 1 0.93
true 1017 6 1 0.9591836734693877 2 9.81
true 3832 6 1 0.9591836734693877 3 45.58
true 7433 6 1 0.9591836734693877 4 115.25
true 108 6 1 0.9795918367346939 1 0.66
true 496 6 1 0.9795918367346939 2 4.81
true 1807 6 1 0.9795918367346939 3 23.47
true 3165 6 1 0.9795918367346939 4 51.06
true 115 6 1 1.0 1 1.21
true 274 6 1 1.0 2 3.11
true 2290 6 1 1.0 3 29.23
true 7125 6 1 1.0 4 109.44
true 114 6 2 0.0 1 0.59
true 306 6 2 0.0 2 2.96
